Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
AL SAMRIYA,9388821,538003295,Marshall Islands,345,55,168189,154900,EUROPE,EUROPE,2021-04-19-14:14,12.1,16.84808 N/58.17114 E,147.0°,17.7 kn,-,2021-03-28,2021-03-26-01:52
LIJMILIYA,9388819,538003294,Marshall Islands,345,55,168189,155159,EG PSD,PortSaid,2021-03-28-16:16,9.1,31.49442 N/32.22862 E,36.2°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:29
AL GHUWAIRIYA,9372743,538003293,Marshall Islands,345,55,168189,154940,"PYEONGTAEK,S.KOREA","PYEONGTAEK,S.KOREA",2021-03-30-05:30,12.0,1.36229 N/104.42453 E,54.0°,15.5 kn,-,2021-03-28,2021-03-23-05:55
ZARGA,9431214,538003346,Marshall Islands,345,54,163922,130211,QATAR,Doha,2021-03-30-14:00,9.5,7.63872 N/76.26801 E,321.1°,19.4 kn,-,2021-03-28,2021-03-25-20:37
SHAGRA,9418365,538003348,Marshall Islands,345,54,163922,130102,GB MLF>ESLPA,LasPalmas,2021-03-28-11:11,9.3,28.14321 N/15.38964 W,139.9°,0.3 kn,Moored,2021-03-28,2021-03-28-15:27
AL DAFNA,9443683,538003355,Marshall Islands,345,54,163922,130157,INCHEON,Incheon,2021-03-28-05:05,12.2,37.32529 N/126.4882 E,81.3°,11.4 kn,Under way,2021-03-28,2021-03-28-06:07
AL MAYEDA,9397298,538003356,Marshall Islands,345,54,163922,130298,UK MLF,UK MLF,2021-03-25-23:01,12.2,44.87214 N/9.43935 W,197.6°,17.1 kn,Under way,2021-03-28,2021-03-28-15:21
AL MAFYAR,9397315,538003357,Marshall Islands,345,54,163922,130441,CAPE OF GOOD HOPE,CAPE OF GOOD HOPE,2021-04-04-00:01,12.2,21.50264 N/60.35244 E,202.8°,16.0 kn,-,2021-03-28,2021-03-24-01:55
AAMIRA,9443401,538003354,Marshall Islands,345,54,163922,130026,RAS LAFFAN,RasLaffan,2021-03-28-03:03,9.3,26.22934 N/56.84897 E,334.9°,19.0 kn,-,2021-03-28,2021-03-27-08:03
BU SAMRA,9388833,538003301,Marshall Islands,345,54,163922,130442,MIDDLE EAST,MIDDLE EAST,2021-04-05-14:00,9.2,3.78155 N/100.06053 E,306.0°,19.6 kn,-,2021-03-28,2021-03-28-04:34
MOZAH,9337755,538003212,Marshall Islands,345,54,163922,130102,THAILAND,Bangkok,2021-03-29-23:00,12.0,4.05655 N/104.15356 E,344.0°,18.1 kn,-,2021-03-28,2021-03-28-15:24
RASHEEDA,9443413,538003362,Marshall Islands,345,54,163922,130208,RED SEA,Jeddah,2021-03-22-18:18,12.1,29.77105 N/32.58577 E,258.6°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:25
MEKAINES,9397303,538003365,Marshall Islands,345,54,163922,130171,GB IOG,Grain,2021-04-10-00:00,11.9,50.41193 N/6.02255 W,254.0°,2.2 kn,-,2021-03-28,2021-03-28-10:29
NOHSHU MARU,9796781,311000579,Bahamas,298,49,149367,97902,US EAST COAST,US EAST COAST,2021-04-19-01:00,9.8,52.43684 N/3.99261 E,87.7°,6.4 kn,-,2021-03-28,2021-03-20-13:22
BUSHU MARU,9796793,311000846,Bahamas,298,49,149367,97955,PA CTB,Cristobal,2021-04-02-07:00,11.7,24.00078 N/88.73571 W,118.0°,13.9 kn,-,2021-03-28,2021-03-28-11:08
PACIFIC BREEZE,9698123,538007670,Marshall Islands,300,52,144978,92830,TW YAN,YungAn,2021-03-28-23:30,11.9,21.50678 N/120.64211 E,283.0°,16.2 kn,Under way,2021-03-28,2021-03-28-15:06
DIAMOND GAS SAKURA,9810020,311000771,Bahamas,294,49,144828,87494,PA_CTB>JP_CTA,PA_CTB>JP_CTA,2021-04-07-20:00,11.5,8.38108 N/79.44932 W,180.4°,16.4 kn,-,2021-03-28,2021-03-17-01:17
DIAMOND GAS ROSE,9779238,311000770,Bahamas,294,49,144828,94145,PA BLB,Balboa,2021-04-20-19:00,10.0,34.3931 N/139.41111 E,199.3°,19.8 kn,-,2021-03-28,2021-02-26-15:37
GRACE DAHLIA,9540716,432935000,Japan,300,52,141671,86512,SG PEBGB,Singapore,2021-03-28-04:00,9.8,1.17006 N/103.70635 E,97.0°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:28
ENERGY HORIZON,9483877,432807000,Japan,300,52,141136,87257,>AU DAM,Dampier,2021-04-09-21:00,9.7,34.43659 N/139.54375 E,219.1°,14.1 kn,-,2021-03-28,2021-03-26-11:04
MARVEL HERON,9770440,374022000,Panama,298,49,139050,92659,FOR ORDERS,FOR ORDERS,2021-03-28-12:00,11.7,9.44532 N/79.88193 W,291.6°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:27
MARVEL CRANE,9770438,563073300,Singapore,298,49,139049,92799,BALBOA,Balboa,2021-04-20-07:00,10.1,34.70372 N/141.13971 E,98.4°,15.2 kn,-,2021-03-28,2021-03-25-12:16
AL RUWAIS,9337951,309904000,Bahamas,315,50,137535,121823,PK BQM,PortQasim,2021-03-31-01:00,11.0,26.21819 N/52.86625 E,87.7°,15.3 kn,Under way,2021-03-28,2021-03-28-15:29
AL SAFLIYA,9337963,308171000,Bahamas,315,50,137535,121963,PGBG SINGAPORE,Singapore,2021-04-02-01:00,9.6,26.80091 N/122.86618 E,179.2°,19.3 kn,Under way,2021-03-28,2021-03-28-14:59
AL GHARIYA,9337987,308248000,Bahamas,315,50,137535,121730,SUEZ,AsSuways/SuezPort,2021-04-04-18:00,12.1,26.14102 N/55.36723 E,70.3°,19.3 kn,Under way,2021-03-28,2021-03-28-14:02
DUHAIL,9337975,309599000,Bahamas,315,50,137535,121639,KAWAGOE,KAWAGOE,2021-03-28-21:00,12.0,1.43571 N/104.51156 E,53.9°,14.6 kn,-,2021-03-28,2021-03-19-02:41
AL SHEEHANIYA,9360831,538003364,Marshall Islands,315,50,136980,122006, SKA- PORT SAID,KA-PORTSAID,2021-03-27-19:19,9.2,31.48131 N/32.23155 E,226.1°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:28
AL BAHIYA,9431147,538003349,Marshall Islands,315,50,136980,121957,QA RLF>?? ???,QA RLF>?? ???,2021-04-21-00:00,9.4,28.54148 N/14.79701 W,211.4°,18.0 kn,Under way,2021-03-28,2021-03-28-15:29
AL KHATTIYA,9431111,538003350,Marshall Islands,315,50,136980,121946,MID. EAST,MID. EAST,2021-04-05-00:01,9.8,2.9254 N/100.91192 E,301.9°,17.8 kn,-,2021-03-28,2021-03-27-18:56
AL NUAMAN,9431135,538003351,Marshall Islands,315,50,136980,121910,QATAR,Doha,2021-04-19-08:08,9.6,36.18552 N/2.47441 W,265.0°,17.9 kn,Under way,2021-03-28,2021-03-28-15:27
AL KARAANA,9431123,538003358,Marshall Islands,315,50,136980,122052,QA RLF,RasLaffan,2021-03-31-23:23,9.4,3.75966 N/100.07747 E,313.0°,19.9 kn,-,2021-03-28,2021-03-23-21:14
ONAIZA,9397353,538003363,Marshall Islands,315,50,136980,121939,SUEZ,AsSuways/SuezPort,2021-04-05-18:00,12.2,26.16138 N/53.43477 E,86.2°,15.6 kn,Under way,2021-03-28,2021-03-28-13:41
AL SADD,9397341,538003361,Marshall Islands,315,50,136980,121913,PORT SAID,PortSaid,2021-03-26-18:18,9.3,31.45599 N/32.24554 E,155.8°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:28
SEISHU MARU,9666558,311000261,Bahamas,288,49,136740,86414,JP_KZU,Kisarazu,2021-04-01-02:01,11.6,18.74017 S/115.75381 E,40.9°,16.9 kn,-,2021-03-28,2021-03-22-14:15
ESSHU MARU,9666560,311000285,Bahamas,288,49,136740,86455,ASHBURTON AU,ASHBURTON AU,2021-04-07-22:00,10.6,34.39854 N/137.06248 E,181.7°,14.3 kn,-,2021-03-28,2021-03-26-04:14
LNG SATURN,9696149,311000439,Bahamas,288,49,136739,86044,AU DRW,Darwin,2021-04-02-20:30,9.8,33.79817 N/134.91638 E,179.5°,12.0 kn,-,2021-03-28,2021-03-24-10:43
LNG JUROJIN,9666998,311000420,Bahamas,288,49,136739,86121,CN ZUH,Zhuhai,2021-03-31-14:01,11.3,23.18211 S/151.72677 E,65.7°,12.8 kn,-,2021-03-28,2021-03-17-15:48
PACIFIC MIMOSA,9743875,431778000,Japan,288,49,136716,86497,JP KWS,Kawasaki,2021-04-07-00:45,11.2,12.33329 S/130.70927 E,309.8°,9.8 kn,-,2021-03-28,2021-03-26-01:34
LNG MARS,9645748,431177000,Japan,288,49,136710,86161,PGCAU-001,PGCAU-001,2021-04-16-21:00,9.7,34.72868 N/123.21742 E,99.9°,10.6 kn,-,2021-03-28,2021-03-22-15:16
FRAIHA,9360817,538003101,Marshall Islands,306,50,136685,121914,YUNG AN,YungAn,2021-04-01-01:00,11.9,1.43632 N/104.49892 E,42.0°,17.3 kn,-,2021-03-28,2021-03-27-07:30
MURWAB,9360805,538003100,Marshall Islands,315,50,136685,121843,RAS LAFFAN,RasLaffan,2021-03-27-20:00,9.3,25.93128 N/51.61025 E,51.0°,1.1 kn,-,2021-03-28,2021-03-27-17:25
UMM AL AMAD,9360829,538003073,Marshall Islands,315,50,136685,121730,BEZEE,Zeebrugge,2021-04-08-04:00,12.2,38.42763 N/9.86798 W,346.0°,15.5 kn,Under way,2021-03-28,2021-03-28-15:30
AL AAMRIYA,9338266,538003099,Marshall Islands,315,50,136685,121935,EG PSD,PortSaid,2021-03-28-18:00,9.4,31.50852 N/32.43273 E,162.2°,11.1 kn,Under way,2021-03-28,2021-03-28-15:27
AL ORAIQ,9360790,538003072,Marshall Islands,315,50,136685,122079,SINGAPORE,Singapore,2021-03-30-23:00,9.1,34.50848 N/137.04397 E,151.0°,14.4 kn,-,2021-03-28,2021-03-24-04:57
AL GHARRAFA,9337717,538002920,Marshall Islands,315,50,136410,106898,TH MAT,MabTapud,2021-04-07-03:03,12.2,24.8157 N/57.68359 E,133.4°,15.8 kn,-,2021-03-28,2021-03-26-19:35
TEMBEK,9337731,538002921,Marshall Islands,315,50,136410,106896,>CN NGB,Ningbo,2021-04-13-22:22,12.2,24.69986 N/57.86801 E,135.7°,15.5 kn,-,2021-03-28,2021-03-26-15:45
AL GATTARA,9337705,538002917,Marshall Islands,315,50,136410,106898,EGYPT,SuezCanal,2021-04-03-18:18,12.3,24.96935 N/57.17966 E,129.3°,13.2 kn,-,2021-03-28,2021-03-27-20:56
AL HAMLA,9337743,538002922,Marshall Islands,315,50,136410,106983,PL SWI,Swinoujscie,2021-04-01-04:04,12.1,51.6902 N/2.34782 E,321.4°,15.7 kn,Under way,2021-03-28,2021-03-28-15:29
AL UTOURIYA,9360867,538003020,Marshall Islands,315,50,136355,104561,QA RLF>JP HIM,Himeji,2021-03-28-01:01,12.1,34.76375 N/134.68991 E,124.9°,0.0 kn,Moored,2021-03-28,2021-03-28-15:29
AL SAHLA,9360855,538003019,Marshall Islands,315,50,136355,104666,QA RLF>CN ZOS,Zhoushan,2021-04-01-16:16,12.2,1.44571 N/104.5252 E,60.0°,14.5 kn,-,2021-03-28,2021-03-27-05:48
AL THUMAMA,9360843,538003018,Marshall Islands,315,50,136355,104701,IN HZA>KW MEA,Mina'alAhmadi,2021-04-05-03:00,11.7,20.37352 N/72.41892 E,24.0°,14.3 kn,-,2021-03-28,2021-03-25-02:34
MESAIMEER,9337729,538003360,Marshall Islands,315,50,136168,107160,RAS LAFFAN F-3,RAS LAFFAN F-3,2021-03-28-00:00,9.4,25.82391 N/51.81367 E,53.3°,0.9 kn,At anchor,2021-03-28,2021-03-28-15:28
AL REKAYYAT,9397339,538003347,Marshall Islands,315,50,136168,107160,PORT SAID,PortSaid,2021-03-29-18:18,9.5,33.88898 N/25.87985 E,104.1°,15.6 kn,-,2021-03-28,2021-03-27-22:48
AL KHARAITIYAT,9397327,538003352,Marshall Islands,315,50,136168,107153,FAR EAST,FAR EAST,2021-04-07-01:01,11.6,25.34457 N/57.18087 E,135.2°,18.0 kn,Under way,2021-03-28,2021-03-28-14:09
LNG SAKURA,9774135,311000760,Bahamas,300,49,135977,82137,KEPPEL SHIPYARD,KEPPEL SHIPYARD,2021-03-25-19:00,6.0,1.29948 N/103.67486 E,253.6°,0.0 kn,Moored,2021-03-28,2021-03-28-15:26
SOHSHU MARU,9791212,311000580,Bahamas,300,49,135951,82254,US CRP   #^YAS,US CRP   #^YAS,2021-03-27-18:00,9.8,27.82935 N/96.89063 W,290.2°,0.4 kn,At anchor,2021-03-28,2021-03-28-15:28
SHINSHU MARU,9791200,311000845,Bahamas,300,49,135951,82287,AU BWB,BarrowIsland,2021-03-29-21:00,9.6,16.15399 S/119.25028 E,269.0°,14.2 kn,Under way,2021-03-28,2021-03-28-14:28
AL KHUWAIR,9360908,311000140,Bahamas,315,50,135848,109555,MALTA,Valletta,2021-03-31-05:00,9.4,36.1106 N/3.91431 W,87.0°,14.5 kn,Under way,2021-03-28,2021-03-28-15:29
AL KHARSAAH,9360881,309333000,Bahamas,315,50,135848,109484,RAS LAFFAN        EW,RAS LAFFAN        EW,2021-03-19-16:00,9.5,25.76874 N/51.81477 E,238.5°,0.9 kn,At anchor,2021-03-28,2021-03-28-15:30
AL HUWAILA,9360879,309255000,Bahamas,315,50,135848,109503,QA RLF,RasLaffan,2021-03-31-06:00,9.3,3.57259 N/100.30072 E,317.0°,17.1 kn,-,2021-03-28,2021-03-22-17:26
AL SHAMAL,9360893,309781000,Bahamas,315,50,135848,109662,MINA AL AHMADI,Mina'alAhmadi,2021-03-27-21:00,11.0,29.07284 N/48.161 E,340.0°,0.0 kn,Under way,2021-03-28,2021-03-28-13:27
SERI CAMAR,9714305,533130687,Malaysia,290,49,133948,84295,TH MAT,MabTapud,2021-03-26-01:00,11.1,12.29477 N/100.98648 E,200.9°,15.2 kn,-,2021-03-28,2021-03-27-05:35
SERI CEMARA,9756389,533130753,Malaysia,290,49,133948,84291,MY BKI,KotaKinabalu,2021-04-02-00:00,9.7,6.09359 N/116.02171 E,332.6°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:27
SERI CAMELLIA,9714276,533130463,Malaysia,290,46,133948,84333,MY BKI(KK OPL),MY BKI(KK OPL),2021-03-15-08:00,11.4,6.11354 N/116.06686 E,114.1°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:04
SERI CENDERAWASIH,9714288,533180210,Malaysia,290,46,133948,84303,AU GLT,Gladstone,2021-04-05-00:00,9.7,29.28916 N/124.471 E,158.2°,18.2 kn,-,2021-03-28,2021-03-25-12:55
SERI CEMPAKA,9714290,533130607,Malaysia,290,49,133948,84311,MY BTU,"Bintulu,Sarawak",2021-03-28-23:00,9.7,34.51222 N/139.59953 E,213.4°,12.9 kn,-,2021-03-28,2021-03-23-09:48
RUDOLF SAMOYLOVICH,9750713,311000627,Bahamas,299,50,128975,96703,BEZEE>RUSAB,Sabetta,2021-03-31-18:00,11.0,72.12269 N/29.328 E,59.5°,19.8 kn,-,2021-03-28,2021-03-27-19:58
EDUARD TOLL,9750696,311000548,Bahamas,299,50,128975,96840,FRDKK,Dunkerque,2021-04-03-08:00,12.0,72.04223 N/22.04216 E,42.9°,18.1 kn,-,2021-03-28,2021-03-22-03:26
NIKOLAY YEVGENOV,9750725,311000631,Bahamas,299,50,128969,96821,FRMTX,Montoir,2021-04-04-22:00,12.0,71.72764 N/30.5198 E,87.3°,18.7 kn,-,2021-03-28,2021-03-21-00:00
YAKOV GAKKEL,9750672,311000634,Bahamas,299,50,128969,96839,RUSAB,Sabetta,2021-04-03-08:00,10.8,63.74409 N/5.00388 E,19.8°,18.8 kn,Under way,2021-03-28,2021-03-28-15:29
GEORGIY USHAKOV,9750749,311000633,Bahamas,299,50,128969,96796,RUSAB,Sabetta,2021-03-30-18:00,11.0,71.41869 N/32.29724 E,97.5°,17.6 kn,-,2021-03-28,2021-03-12-19:28
VLADIMIR VORONIN,9750737,311000632,Bahamas,299,50,128969,96840,RUSAB,Sabetta,2021-03-26-19:00,11.1,72.29268 N/26.51044 E,46.4°,20.4 kn,-,2021-03-28,2021-03-22-19:51
MARVEL EAGLE,9759240,374375000,Panama,300,49,128917,83571,FOR ORDERS,FOR ORDERS,2021-04-10-04:00,11.2,26.47144 N/91.02263 W,134.0°,17.0 kn,-,2021-03-28,2021-03-28-15:15
MARVEL PELICAN,9759252,356051000,Panama,300,49,128917,83636,...,...,2021-04-10-00:01,9.5,33.72662 N/17.29342 W,260.2°,12.9 kn,-,2021-03-28,2021-03-13-11:45
VLADIMIR RUSANOV,9750701,477150100,Hong Kong,299,50,128806,96844,BEZEE,Zeebrugge,2021-03-28-12:53,12.0,51.35292 N/3.21528 E,-,0.0 kn,Moored,2021-03-28,2021-03-28-15:21
CHRISTOPHE DE MARGERIE,9737187,212611000,Cyprus,299,50,128806,96779,RU SUB / SABETTA,RU SUB / SABETTA,2021-03-30-18:00,11.4,71.18919 N/32.82705 E,98.1°,19.8 kn,-,2021-03-28,2021-03-27-02:21
FEDOR LITKE,9768370,212660000,Cyprus,299,50,128806,96839,FRDKK,Dunkerque,2021-03-30-16:00,11.9,65.57246 N/6.43664 E,208.6°,18.2 kn,Under way,2021-03-28,2021-03-28-13:59
GEORGIY BRUSILOV,9768382,212770000,Cyprus,299,50,128806,96847,RUSAB,Sabetta,2021-04-03-18:00,10.4,59.95196 N/4.21369 E,6.0°,18.5 kn,Under way,2021-03-28,2021-03-28-15:30
VLADIMIR VIZE,9750658,477194200,Hong Kong,299,50,128806,96851,RUSAB,Sabetta,2021-03-30-06:00,10.8,72.28602 N/27.66873 E,54.8°,20.3 kn,-,2021-03-28,2021-03-26-11:32
BORIS VILKITSKY,9768368,212654000,Cyprus,299,50,128806,96958,ESFRO,Ferrol,2021-03-29-15:30,12.0,49.30193 N/4.68817 W,242.0°,15.9 kn,-,2021-03-28,2021-03-28-15:19
LNG FUKUROKUJU,9666986,311000365,Bahamas,293,49,127242,83809,BDCGP,Chittagong,2021-04-02-00:01,11.6,20.10673 N/38.90584 E,151.6°,16.4 kn,-,2021-03-28,2021-03-23-08:23
CASTILLO DE CALDELAS,9742819,248720000,Malta,297,49,126004,93241,PANAMA,PanamaCanal,2021-03-28-23:00,11.8,25.0265 N/88.54043 W,125.0°,14.8 kn,-,2021-03-28,2021-03-25-17:01
CASTILLO DE MERIDA,9742807,248516000,Malta,287,49,126004,93241,IN DAH,Dahej,2021-04-21-18:30,11.6,25.93951 N/90.31663 W,119.4°,18.2 kn,-,2021-03-28,2021-03-14-19:02
PACIFIC ARCADIA,9621077,311072200,Bahamas,288,49,123005,78311,TIANJIN CHINA,TianjinXingang,2021-03-30-08:00,11.5,33.19717 N/124.76121 E,325.6°,19.3 kn,Under way,2021-03-28,2021-03-28-11:55
NIKOLAY ZUBOV,9768526,209351000,Cyprus,299,50,122806,96865,BEZEE,Zeebrugge,2021-04-01-11:00,12.0,71.52401 N/27.57593 E,104.9°,18.1 kn,-,2021-03-28,2021-03-21-00:00
BORIS DAVYDOV,9768394,209356000,Cyprus,299,50,122806,96765,BEZEE,Zeebrugge,2021-03-31-21:00,12.0,71.49248 N/21.99837 E,246.6°,18.8 kn,Under way,2021-03-28,2021-03-28-15:30
CYGNUS PASSAGE,9376294,309739000,Bahamas,288,49,122444,79555,>RU PGN,Prigorodnoye,2021-04-05-20:00,9.3,34.3412 N/140.49013 E,118.0°,11.9 kn,-,2021-03-28,2021-03-20-09:35
ALTO ACRUX,9343106,308592000,Bahamas,288,49,122361,80229,KR YOS,Yeosu,2021-03-27-00:00,9.3,37.55423 N/123.46303 E,121.0°,13.4 kn,-,2021-03-28,2021-03-24-00:04
ADRIANO KNUTSEN,9831220,224983000,Spain,299,48,122261,96354,US CRP,CorpusChristi,2021-04-14-06:00,9.6,34.83656 S/21.49116 E,258.6°,18.0 kn,-,2021-03-28,2021-03-26-03:10
TRAIANO KNUTSEN,9854765,257575000,Norway,299,48,122261,95870,BRRJO,BRRJO,2021-04-04-09:00,11.6,25.65776 N/92.10556 W,116.2°,14.9 kn,-,2021-03-28,2021-03-21-05:33
GRAND ANIVA,9338955,212883000,Cyprus,288,49,122239,74044,RU PGN,Prigorodnoye,2021-03-11-06:00,9.8,38.63245 N/138.83942 E,334.7°,13.6 kn,-,2021-03-28,2021-03-09-03:38
PRISM BRILLIANCE,9810551,371086000,Panama,299,48,122166,97494,USFPO,Freeport,2021-04-23-05:00,9.7,6.40932 S/105.24051 E,245.9°,15.9 kn,-,2021-03-28,2021-03-19-18:15
PRISM AGILITY,9810549,372487000,Panama,299,48,122166,97494,USCRP,CorpusChristi,2021-03-29-05:01,9.3,27.78338 N/96.83726 W,118.0°,0.2 kn,At anchor,2021-03-28,2021-03-28-15:23
ENERGY UNIVERSE,9758844,354114000,Panama,300,49,122142,88700,PACIFIC FOR ORDERS,PACIFIC FOR ORDERS,2021-04-09-00:01,11.6,8.4215 N/79.42991 W,174.4°,19.5 kn,-,2021-03-28,2021-03-21-01:19
ENERGY LIBERTY,9736092,431540000,Japan,300,49,121982,88676,KR BOR,Boryeong,2021-03-28-02:00,11.3,38.45124 N/137.18393 E,221.3°,16.0 kn,-,2021-03-28,2021-03-25-19:39
ENERGY GLORY,9752565,431776000,Japan,300,49,121981,88677,JP HTC,Hitachi,2021-04-02-00:01,11.9,12.38918 S/130.75099 E,322.7°,11.4 kn,-,2021-03-28,2021-03-25-17:28
LNG JUPITER,9341689,311019200,Bahamas,290,49,121675,81950,AU BWB,BarrowIsland,2021-04-13-00:01,10.1,5.98928 S/106.90052 E,211.7°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:28
ARCTIC PRINCESS,9271248,257739000,Norway,288,49,121597,84878,EGSCN,SuezCanal,2021-03-31-15:00,10.0,5.96282 N/80.06618 E,298.3°,19.8 kn,-,2021-03-28,2021-03-22-15:27
ARCTIC LADY,9284192,257742000,Norway,288,49,121597,84878,"PORT SAID,EGYPT",PortSaid,2021-03-28-15:00,11.1,31.46495 N/32.47183 E,142.3°,0.5 kn,Under way,2021-03-28,2021-03-28-15:14
LNG BARKA,9341299,308579000,Bahamas,290,49,121514,82308,AU BWB,BarrowIsland,2021-03-31-10:00,9.6,30.08486 N/125.30546 E,351.3°,14.7 kn,-,2021-03-28,2021-03-17-21:13
ENERGY CONFIDENCE,9405588,432694000,Japan,290,49,121413,75891,JP YOK OHG,JP YOK OHG,2021-04-01-22:30,11.7,16.89293 S/118.82993 E,30.9°,16.5 kn,-,2021-03-28,2021-03-23-21:56
GASLOG WARSAW,9816763,241662000,Greece,297,47,120859,92996,ATLANTIC BASIN,ATLANTIC BASIN,2021-03-26-15:00,10.7,26.24875 N/79.31248 W,71.4°,16.2 kn,-,2021-03-28,2021-03-26-00:43
GASLOG WINDSOR,9819650,310787000,Bermuda,297,47,120709,98000,BRAZIL,BRAZIL,2021-04-07-09:00,11.1,29.07041 N/93.61924 W,149.1°,14.7 kn,-,2021-03-28,2021-03-23-03:35
GRAND MEREYA,9338929,209856000,Cyprus,290,49,120525,74497,RU PGN,Prigorodnoye,2021-03-31-00:00,9.7,31.3589 N/127.87286 E,355.3°,7.8 kn,-,2021-03-28,2021-03-17-05:25
GAIL BHUWAN,9877145,209997000,Cyprus,-,-,119891,98300,IN DAH,Dahej,2021-04-22-00:01,11.6,36.85606 N/75.8633 W,120.3°,10.0 kn,-,2021-03-28,2021-03-25-08:28
LNG SCHNEEWEISSCHEN,9771913,357315000,Panama,298,48,119660,98747,US FRE,US FRE,2021-04-10-00:01,9.4,36.81894 N/12.74241 W,197.5°,19.5 kn,Under way,2021-03-28,2021-03-28-05:49
ENERGY FRONTIER,9245720,432420000,Japan,290,49,119393,73795,RU PGN,Prigorodnoye,2021-04-03-23:00,9.7,36.10196 N/140.932 E,348.6°,9.4 kn,-,2021-03-28,2021-03-22-19:46
ENERGY ADVANCE,9269180,432495000,Japan,290,49,119233,73739,JP YOK XX OHG,JP YOK XX OHG,2021-03-28-22:30,11.2,20.18383 S/116.8389 E,32.5°,17.0 kn,-,2021-03-28,2021-03-20-09:29
LNG DREAM,9277620,309065000,Bahamas,290,49,118876,80889,AU DAM,Dampier,2021-04-09-23:00,9.8,33.78129 N/134.87552 E,183.7°,13.6 kn,-,2021-03-28,2021-03-27-11:48
ENERGY NAVIGATOR,9355264,432634000,Japan,290,49,118842,73640,RU PGN,Prigorodnoye,2021-03-29-05:00,9.7,35.76639 N/141.32338 E,4.0°,14.6 kn,-,2021-03-28,2021-03-19-05:54
TAITAR NO. 4,9403657,351767000,Panama,290,49,118634,77053,-,-,-,11.3,24.6611 N/57.84233 E,120.9°,20.1 kn,-,2021-03-28,2021-03-26-05:06
TAITAR NO. 1,9403669,371846000,Panama,290,49,118634,77089,"TAI CHUNG,TAIWAN",Taichung,2021-04-02-22:00,11.4,3.15779 N/100.60162 E,130.0°,15.8 kn,-,2021-03-28,2021-03-28-15:25
TAITAR NO. 3,9403671,372195000,Panama,290,49,118634,77089,TAICHUNG,Taichung,2021-03-23-22:00,11.4,21.68454 N/119.4634 E,196.8°,16.4 kn,-,2021-03-28,2021-03-25-09:10
TAITAR NO. 2,9403645,372307000,Panama,290,49,118634,77089,"SOHAR,OMAN",Sohar,2021-03-31-01:00,10.4,3.59798 N/100.11045 E,307.0°,18.4 kn,-,2021-03-28,2021-03-23-19:47
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,EG SUZ,AsSuways/SuezPort,2021-04-07-18:00,10.0,2.91041 N/100.93013 E,342.7°,14.8 kn,-,2021-03-28,2021-03-16-12:42
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,USNSS,USNSS,2021-03-26-11:00,10.4,29.74362 N/93.87127 W,323.6°,0.1 kn,Moored,2021-03-28,2021-03-28-15:28
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,-,-,-,9.4,43.67328 N/8.78507 W,332.0°,10.2 kn,Under way,2021-03-28,2021-03-28-15:30
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,DZ AZW=>TR MAR,MarmaraEreglisi,2021-03-29-05:00,11.6,37.85912 N/25.722 E,0.2°,12.1 kn,Under way,2021-03-28,2021-03-28-15:29
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,US FPO,Freeport,2021-04-07-06:00,9.7,47.9254 N/12.18324 W,243.0°,15.9 kn,-,2021-03-28,2021-03-22-04:23
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,-,-,-,10.1,25.56064 N/93.34475 W,354.2°,0.8 kn,Drifting,2021-03-28,2021-03-28-08:51
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,NIPAH,NIPAH,2021-03-15-06:00,10.0,1.10763 N/103.6196 E,90.0°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:22
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,PA BLB,Balboa,2021-04-02-17:00,9.7,33.8405 N/134.88488 E,189.9°,15.7 kn,-,2021-03-28,2021-03-09-07:19
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,SUEZ,AsSuways/SuezPort,2021-03-25-19:00,9.2,29.65951 N/32.63476 E,101.3°,0.4 kn,At anchor,2021-03-28,2021-03-28-15:29
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,USFPO,Freeport,2021-03-29-11:00,10.0,26.12946 N/91.38015 W,299.0°,16.1 kn,-,2021-03-28,2021-03-28-15:24
