,IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime,D_NA,A_NA,D_SA,A_SA,D_AS,A_AS,D_OC,A_OC,D_AF,A_AF,D_EU,A_EU,Eur_Spot_0,Eur_Spot_-3,Eur_Spot_-6,Eur_Spot_-9,Eur_Spot_-12,US_Spot_0,US_Spot_-3,US_Spot_-6,US_Spot_-9,US_Spot_-12,Asia_Fut_0,Asia_Fut_-3,Asia_Fut_-6,Asia_Fut_-9,Asia_Fut_-12,Eur_Fut_0,Eur_Fut_-3,Eur_Fut_-6,Eur_Fut_-9,Eur_Fut_-12
82,9038816,Incheon, Korea,2021-02-27,Gladstone, Australia,2021-03-13,0,0,0,0,1,0,0,1,0,0,0,0,15.839,16.009,16.625,16.743,17.671,2.66,2.8,3.16,8.56,11.32,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.352999999999998,15.972999999999999,17.355999999999998,16.567999999999998
83,9038816,Gladstone, Australia,2021-03-13,Pyeongtaek, Korea,2021-03-27,0,0,0,0,0,1,1,0,0,0,0,0,18.352999999999998,17.102999999999998,16.569000000000003,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
84,9038816,Pyeongtaek, Korea,2021-03-27,Gladstone, Australia,2021-04-09,0,0,0,0,1,0,0,1,0,0,0,0,18.585,18.257,17.664,18.061,18.42,2.52,2.56,2.55,2.45,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.567999999999998,18.008,17.749000000000002,17.910999999999998
85,9038816,Gladstone, Australia,2021-04-09,Incheon, Korea,2021-04-23,0,0,0,0,0,1,1,0,0,0,0,0,19.75,19.245,19.175,18.607,18.585,2.48,2.44,2.52,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.942999999999998,19.794,19.159000000000002,18.967,18.445
86,9043677,Singapore Anch. 3, Singapore,2021-03-15,Singapore, Singapore,2021-03-16,0,0,0,0,1,1,0,0,0,0,0,0,18.42,17.97,16.729,16.569000000000003,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999998,18.454,16.925,16.368,15.558
87,9043677,Singapore, Singapore,2021-03-16,Singapore Anch. 3, Singapore,2021-03-19,0,0,0,0,1,1,0,0,0,0,0,0,18.564,18.352999999999998,17.102999999999998,16.569000000000003,15.915,2.5,2.65,2.62,2.67,2.79,9.06,9.06,9.06,9.06,9.06,17.66,18.454,17.561,16.155,15.981
88,9045132,Anegasaki, Japan,2021-03-03,Withnell Bay, Australia,2021-03-14,0,0,0,0,1,0,0,1,0,0,0,0,16.255,15.839,16.067999999999998,16.697,16.884,2.86,2.7,2.72,3.16,4.96,9.06,9.06,9.06,9.06,9.06,15.558,16.05,15.904000000000002,15.972999999999999,16.552
89,9045132,Withnell Bay, Australia,2021-03-14,Sakai, Japan,2021-03-25,0,0,0,0,0,1,1,0,0,0,0,0,18.352999999999998,17.709,16.601,16.235,16.322,2.58,2.7,2.67,2.72,2.87,9.06,9.06,9.06,9.06,9.06,17.910999999999998,18.137999999999998,16.155,16.368,15.89
90,9045132,Sakai, Japan,2021-03-25,Withnell Bay, Australia,2021-04-05,0,0,0,0,1,0,0,1,0,0,0,0,18.662,17.737000000000002,18.347,18.564,18.352999999999998,2.52,2.55,2.53,2.5,2.65,9.06,9.06,9.06,9.06,9.06,18.363,18.008,17.262,17.66,18.454
91,9045132,Withnell Bay, Australia,2021-04-05,Dampier Anch., Australia,2021-04-07,0,0,0,0,0,0,1,1,0,0,0,0,19.175,19.175,18.332,18.585,18.257,2.43,2.52,2.55,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.84,18.68,18.567999999999998
92,9045132,Dampier Anch., Australia,2021-04-07,Mizushima, Japan,2021-04-19,0,0,0,0,0,1,1,0,0,0,0,0,20.102999999999998,19.175,19.065,18.628,18.494,2.43,2.43,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.303,19.794,19.159000000000002,18.445,18.68
93,9060534,Bontang, Indonesia,2021-02-20,Singapore Anch. 1, Singapore,2021-03-06,0,0,0,0,1,1,0,0,0,0,0,0,16.625,16.532,17.664,19.598,18.94,4.96,23.86,6.12,6.5,3.4,9.06,9.06,9.06,9.06,9.06,16.552,16.554000000000002,16.567999999999998,17.401,20.157
94,9060534,Singapore Anch. 1, Singapore,2021-03-06,Batu Ampar Anch., Indonesia,2021-03-13,0,0,0,0,1,1,0,0,0,0,0,0,16.569000000000003,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.972999999999999
95,9060534,Batu Ampar Anch., Indonesia,2021-03-13,Batam, Indonesia,2021-03-15,0,0,0,0,1,1,0,0,0,0,0,0,18.352999999999998,17.102999999999998,16.569000000000003,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
96,9061928,Gladstone, Australia,2021-02-20,Anjeong, Korea,2021-03-06,0,0,0,0,0,1,1,0,0,0,0,0,16.625,16.532,17.664,19.598,18.94,4.96,23.86,6.12,6.5,3.4,9.06,9.06,9.06,9.06,9.06,16.552,16.554000000000002,16.567999999999998,17.401,20.157
97,9061928,Anjeong, Korea,2021-03-06,Gladstone, Australia,2021-03-21,0,0,0,0,1,0,0,1,0,0,0,0,16.569000000000003,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.972999999999999
98,9061928,Gladstone, Australia,2021-03-21,Incheon, Korea,2021-04-04,0,0,0,0,0,1,1,0,0,0,0,0,17.664,18.061,18.42,17.97,16.729,2.55,2.45,2.58,2.65,2.62,9.06,9.06,9.06,9.06,9.06,18.008,17.749000000000002,17.910999999999998,18.454,16.925
99,9061928,Incheon, Korea,2021-04-04,Gladstone, Australia,2021-04-18,0,0,0,0,1,0,0,1,0,0,0,0,19.175,19.065,18.628,18.494,18.137,2.43,2.52,2.58,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.445,18.68,18.38
100,9064073,Dapeng, China,2021-02-27,Bontang, Indonesia,2021-03-14,0,0,0,0,1,1,0,0,0,0,0,0,15.839,16.009,16.625,16.743,17.671,2.66,2.8,3.16,8.56,11.32,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.352999999999998,15.972999999999999,17.355999999999998,16.567999999999998
101,9064073,Bontang, Indonesia,2021-03-14,Dapeng, China,2021-03-23,0,0,0,0,1,1,0,0,0,0,0,0,18.352999999999998,17.709,16.601,16.235,16.322,2.58,2.7,2.67,2.72,2.87,9.06,9.06,9.06,9.06,9.06,17.910999999999998,18.137999999999998,16.155,16.368,15.89
102,9064073,Dapeng, China,2021-03-23,Bontang, Indonesia,2021-03-31,0,0,0,0,1,1,0,0,0,0,0,0,18.137,17.664,17.803,18.352999999999998,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000002,17.910999999999998,18.137999999999998
103,9064073,Bontang, Indonesia,2021-03-31,Dapeng, China,2021-04-11,0,0,0,0,1,1,0,0,0,0,0,0,18.607,18.585,18.662,17.737000000000002,18.347,2.52,2.58,2.52,2.55,2.53,9.06,9.06,9.06,9.06,9.06,18.967,18.445,18.363,18.008,17.262
104,9064073,Dapeng, China,2021-04-11,"Pasir Gudang,Johor Anch.", Malaysia,2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,19.312,20.074,19.175,19.175,18.332,2.5,2.47,2.43,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.651,19.03,19.794,19.159000000000002,18.84
105,9064073,"Pasir Gudang,Johor Anch.", Malaysia,2021-04-22,"Pasir Gudang,Johor", Malaysia,2021-04-23,0,0,0,0,1,1,0,0,0,0,0,0,21.305,21.041999999999998,20.618000000000002,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938000000000002,20.551,19.469,18.942999999999998
106,9064085,"Pasir Gudang,Johor Anch.", Malaysia,2021-04-17,"Pasir Gudang,Johor", Malaysia,2021-04-20,0,0,0,0,1,1,0,0,0,0,0,0,21.026999999999997,20.408,19.312,20.074,19.175,2.63,2.65,2.5,2.47,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.634,19.651,19.03,19.794
107,9074626,Das Island, United Arab Emirates (UAE),2021-03-11,Dahej, India,2021-03-19,0,0,0,0,1,1,0,0,0,0,0,0,17.709,16.601,16.235,16.322,15.839,2.7,2.67,2.72,2.87,2.66,9.06,9.06,9.06,9.06,9.06,18.137999999999998,16.155,16.368,15.89,15.722000000000001
108,9074626,Dahej, India,2021-03-19,Al Fujayrah Anch., United Arab Emirates (UAE),2021-03-24,0,0,0,0,1,1,0,0,0,0,0,0,18.347,18.564,18.352999999999998,17.102999999999998,16.569000000000003,2.53,2.5,2.65,2.62,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.66,18.454,17.561,16.155
109,9074626,Al Fujayrah Anch., United Arab Emirates (UAE),2021-03-24,Das Island, United Arab Emirates (UAE),2021-04-01,0,0,0,0,1,1,0,0,0,0,0,0,18.257,17.664,18.061,18.42,17.97,2.56,2.55,2.45,2.58,2.65,9.06,9.06,9.06,9.06,9.06,18.567999999999998,18.008,17.749000000000002,17.910999999999998,18.454
110,9074626,Das Island, United Arab Emirates (UAE),2021-04-01,Dahej, India,2021-04-08,0,0,0,0,1,1,0,0,0,0,0,0,19.065,18.628,18.494,18.137,17.664,2.52,2.58,2.52,2.56,2.53,9.06,9.06,9.06,9.06,9.06,19.159000000000002,18.445,18.68,18.38,17.262
111,9074626,Dahej, India,2021-04-08,Al Fujayrah Anch., United Arab Emirates (UAE),2021-04-14,0,0,0,0,1,1,0,0,0,0,0,0,20.074,19.175,19.175,18.332,18.585,2.47,2.43,2.52,2.55,2.52,9.06,9.06,9.06,9.06,9.06,19.03,19.794,19.159000000000002,18.84,18.68
112,9074626,Al Fujayrah Anch., United Arab Emirates (UAE),2021-04-14,Das Island Anch., United Arab Emirates (UAE),2021-04-17,0,0,0,0,1,1,0,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159000000000002
113,9074626,Das Island Anch., United Arab Emirates (UAE),2021-04-17,Das Island, United Arab Emirates (UAE),2021-04-19,0,0,0,0,1,1,0,0,0,0,0,0,21.026999999999997,20.408,19.312,20.074,19.175,2.63,2.65,2.5,2.47,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.634,19.651,19.03,19.794
114,9074638,Das Island Anch., United Arab Emirates (UAE),2021-03-17,Das Island, United Arab Emirates (UAE),2021-03-17,0,0,0,0,1,1,0,0,0,0,0,0,17.803,18.352999999999998,17.709,16.601,16.235,2.6,2.58,2.7,2.67,2.72,9.06,9.06,9.06,9.06,9.06,17.999000000000002,17.910999999999998,18.137999999999998,16.155,16.368
115,9074638,Das Island, United Arab Emirates (UAE),2021-03-17,Gaolan, China,2021-04-05,0,0,0,0,1,1,0,0,0,0,0,0,17.803,18.352999999999998,17.709,16.601,16.235,2.6,2.58,2.7,2.67,2.72,9.06,9.06,9.06,9.06,9.06,17.999000000000002,17.910999999999998,18.137999999999998,16.155,16.368
116,9074638,Gaolan, China,2021-04-05,"Pasir Gudang,Johor Anch.", Malaysia,2021-04-10,0,0,0,0,1,1,0,0,0,0,0,0,19.175,19.175,18.332,18.585,18.257,2.43,2.52,2.55,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.84,18.68,18.567999999999998
117,9074638,"Pasir Gudang,Johor Anch.", Malaysia,2021-04-10,Singapore Anch. 1, Singapore,2021-04-10,0,0,0,0,1,1,0,0,0,0,0,0,19.312,20.102999999999998,19.175,19.065,18.628,2.48,2.43,2.43,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.942999999999998,19.303,19.794,19.159000000000002,18.445
118,9074638,Singapore Anch. 1, Singapore,2021-04-10,Shanghai, China,2021-04-18,0,0,0,0,1,1,0,0,0,0,0,0,19.312,20.102999999999998,19.175,19.065,18.628,2.48,2.43,2.43,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.942999999999998,19.303,19.794,19.159000000000002,18.445
119,9074640,Al Fujayrah Anch., United Arab Emirates (UAE),2021-03-16,Das Island Anch., United Arab Emirates (UAE),2021-03-24,0,0,0,0,1,1,0,0,0,0,0,0,18.564,18.352999999999998,17.102999999999998,16.569000000000003,15.915,2.5,2.65,2.62,2.67,2.79,9.06,9.06,9.06,9.06,9.06,17.66,18.454,17.561,16.155,15.981
120,9074640,Das Island Anch., United Arab Emirates (UAE),2021-03-24,Das Island, United Arab Emirates (UAE),2021-03-26,0,0,0,0,1,1,0,0,0,0,0,0,18.257,17.664,18.061,18.42,17.97,2.56,2.55,2.45,2.58,2.65,9.06,9.06,9.06,9.06,9.06,18.567999999999998,18.008,17.749000000000002,17.910999999999998,18.454
121,9074640,Das Island, United Arab Emirates (UAE),2021-03-26,Dabhol Port, India,2021-04-02,0,0,0,0,1,1,0,0,0,0,0,0,18.494,18.137,17.664,17.803,18.352999999999998,2.52,2.56,2.53,2.6,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.38,17.262,17.999000000000002,17.910999999999998
122,9074640,Dabhol Port, India,2021-04-02,Al Fujayrah Anch., United Arab Emirates (UAE),2021-04-07,0,0,0,0,1,1,0,0,0,0,0,0,19.175,18.332,18.585,18.257,17.664,2.52,2.55,2.52,2.56,2.55,9.06,9.06,9.06,9.06,9.06,19.159000000000002,18.84,18.68,18.567999999999998,18.008
123,9074640,Al Fujayrah Anch., United Arab Emirates (UAE),2021-04-07,Das Island Anch., United Arab Emirates (UAE),2021-04-14,0,0,0,0,1,1,0,0,0,0,0,0,20.102999999999998,19.175,19.065,18.628,18.494,2.43,2.43,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.303,19.794,19.159000000000002,18.445,18.68
124,9074640,Das Island Anch., United Arab Emirates (UAE),2021-04-14,Das Island, United Arab Emirates (UAE),2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159000000000002
125,9074652,Das Island, United Arab Emirates (UAE),2021-02-22,Kisarazu, Japan,2021-03-11,0,0,0,0,1,1,0,0,0,0,0,0,16.697,16.884,16.783,17.664,19.791,3.16,4.96,11.32,6.12,3.76,9.06,9.06,9.06,9.06,9.06,15.972999999999999,16.552,16.688,17.599,18.581
126,9074652,Kisarazu, Japan,2021-03-11,Al Fujayrah Anch., United Arab Emirates (UAE),2021-03-31,0,0,0,0,1,1,0,0,0,0,0,0,17.709,16.601,16.235,16.322,15.839,2.7,2.67,2.72,2.87,2.66,9.06,9.06,9.06,9.06,9.06,18.137999999999998,16.155,16.368,15.89,15.722000000000001
127,9074652,Al Fujayrah Anch., United Arab Emirates (UAE),2021-03-31,Das Island Anch., United Arab Emirates (UAE),2021-04-04,0,0,0,0,1,1,0,0,0,0,0,0,18.607,18.585,18.662,17.737000000000002,18.347,2.52,2.58,2.52,2.55,2.53,9.06,9.06,9.06,9.06,9.06,18.967,18.445,18.363,18.008,17.262
128,9074652,Das Island Anch., United Arab Emirates (UAE),2021-04-04,Das Island, United Arab Emirates (UAE),2021-04-07,0,0,0,0,1,1,0,0,0,0,0,0,19.175,19.065,18.628,18.494,18.137,2.43,2.52,2.58,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.445,18.68,18.38
129,9074652,Das Island, United Arab Emirates (UAE),2021-04-07,Dahej, India,2021-04-14,0,0,0,0,1,1,0,0,0,0,0,0,20.102999999999998,19.175,19.065,18.628,18.494,2.43,2.43,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.303,19.794,19.159000000000002,18.445,18.68
130,9074652,Dahej, India,2021-04-14,Das Island Anch., United Arab Emirates (UAE),2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159000000000002
131,9074652,Das Island Anch., United Arab Emirates (UAE),2021-04-22,Das Island, United Arab Emirates (UAE),2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,21.305,21.041999999999998,20.618000000000002,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938000000000002,20.551,19.469,18.942999999999998
132,9075333,Anjeong, Korea,2021-02-15,Incheon, Korea,2021-03-05,0,0,0,0,1,1,0,0,0,0,0,0,17.671,18.016,20.853,18.787,18.347,11.32,6.12,3.35,3.49,3.01,9.06,9.06,9.06,9.06,9.06,16.567999999999998,17.599,19.109,20.157,20.157
133,9075333,Incheon, Korea,2021-03-05,Pyeongtaek, Korea,2021-03-20,0,0,0,0,1,1,0,0,0,0,0,0,16.235,16.322,15.839,16.009,16.625,2.72,2.87,2.66,2.8,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.89,15.722000000000001,16.352999999999998,15.972999999999999
134,9075333,Pyeongtaek, Korea,2021-03-20,Incheon, Korea,2021-04-06,0,0,0,0,1,1,0,0,0,0,0,0,17.664,17.803,18.352999999999998,17.709,16.601,2.53,2.6,2.58,2.7,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.999000000000002,17.910999999999998,18.137999999999998,16.155
135,9075333,Incheon, Korea,2021-04-06,Anjeong, Korea,2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.967,18.445,18.363
136,9085613,Ras Laffan, Qatar,2021-02-19,Anegasaki, Japan,2021-03-12,0,0,0,0,1,1,0,0,0,0,0,0,16.884,16.783,17.664,19.791,18.787,4.96,11.32,6.12,3.76,3.4,9.06,9.06,9.06,9.06,9.06,16.552,16.688,17.599,18.581,20.157
137,9085613,Anegasaki, Japan,2021-03-12,Singapore Anch. 1, Singapore,2021-03-20,0,0,0,0,1,1,0,0,0,0,0,0,17.97,16.729,16.569000000000003,16.255,15.839,2.65,2.62,2.72,2.86,2.7,9.06,9.06,9.06,9.06,9.06,18.454,16.925,16.368,15.558,16.05
138,9085613,Singapore Anch. 1, Singapore,2021-03-20,Ras Laffan, Qatar,2021-03-28,0,0,0,0,1,1,0,0,0,0,0,0,17.664,17.803,18.352999999999998,17.709,16.601,2.53,2.6,2.58,2.7,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.999000000000002,17.910999999999998,18.137999999999998,16.155
139,9085613,Ras Laffan, Qatar,2021-03-28,Anegasaki, Japan,2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,18.585,18.662,17.737000000000002,18.347,18.564,2.58,2.52,2.55,2.53,2.5,9.06,9.06,9.06,9.06,9.06,18.445,18.363,18.008,17.262,17.66
140,9085625,Ras Laffan, Qatar,2021-02-24,Yokkaichi, Japan,2021-03-15,0,0,0,0,1,1,0,0,0,0,0,0,16.009,16.625,16.743,17.671,18.016,2.8,3.16,8.56,11.32,6.12,9.06,9.06,9.06,9.06,9.06,16.352999999999998,15.972999999999999,17.355999999999998,16.567999999999998,17.599
141,9085625,Yokkaichi, Japan,2021-03-15,"Pasir Gudang,Johor Anch.", Malaysia,2021-03-24,0,0,0,0,1,1,0,0,0,0,0,0,18.42,17.97,16.729,16.569000000000003,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999998,18.454,16.925,16.368,15.558
142,9085625,"Pasir Gudang,Johor Anch.", Malaysia,2021-03-24,Ras Laffan Anch., Qatar,2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,18.257,17.664,18.061,18.42,17.97,2.56,2.55,2.45,2.58,2.65,9.06,9.06,9.06,9.06,9.06,18.567999999999998,18.008,17.749000000000002,17.910999999999998,18.454
143,9085637,Singapore Anch. 1, Singapore,2021-02-18,Ras Laffan, Qatar,2021-02-27,0,0,0,0,1,1,0,0,0,0,0,0,16.743,17.671,18.016,20.853,18.787,8.56,11.32,6.12,3.35,3.49,9.06,9.06,9.06,9.06,9.06,17.355999999999998,16.567999999999998,17.599,19.109,20.157
144,9085637,Ras Laffan, Qatar,2021-02-27,Shikama, Japan,2021-03-21,0,0,0,0,1,1,0,0,0,0,0,0,15.839,16.009,16.625,16.743,17.671,2.66,2.8,3.16,8.56,11.32,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.352999999999998,15.972999999999999,17.355999999999998,16.567999999999998
145,9085637,Shikama, Japan,2021-03-21,Ras Laffan Anch., Qatar,2021-04-09,0,0,0,0,1,1,0,0,0,0,0,0,17.664,18.061,18.42,17.97,16.729,2.55,2.45,2.58,2.65,2.62,9.06,9.06,9.06,9.06,9.06,18.008,17.749000000000002,17.910999999999998,18.454,16.925
146,9085637,Ras Laffan Anch., Qatar,2021-04-09,Ras Laffan, Qatar,2021-04-17,0,0,0,0,1,1,0,0,0,0,0,0,19.75,19.245,19.175,18.607,18.585,2.48,2.44,2.52,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.942999999999998,19.794,19.159000000000002,18.967,18.445
147,9085649,Yokkaichi, Japan,2021-02-22,Niigata, Japan,2021-04-03,0,0,0,0,1,1,0,0,0,0,0,0,16.697,16.884,16.783,17.664,19.791,3.16,4.96,11.32,6.12,3.76,9.06,9.06,9.06,9.06,9.06,15.972999999999999,16.552,16.688,17.599,18.581
148,9085649,Niigata, Japan,2021-04-03,Singapore Anch. 1, Singapore,2021-04-11,0,0,0,0,1,1,0,0,0,0,0,0,19.175,18.607,18.585,18.662,17.737000000000002,2.52,2.52,2.58,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.159000000000002,18.967,18.445,18.363,18.008
149,9085649,Singapore Anch. 1, Singapore,2021-04-11,Ras Laffan Anch., Qatar,2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,19.312,20.074,19.175,19.175,18.332,2.5,2.47,2.43,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.651,19.03,19.794,19.159000000000002,18.84
150,9085651,Sakai, Japan,2021-02-19,Singapore Anch. 1, Singapore,2021-02-26,0,0,0,0,1,1,0,0,0,0,0,0,16.884,16.783,17.664,19.791,18.787,4.96,11.32,6.12,3.76,3.4,9.06,9.06,9.06,9.06,9.06,16.552,16.688,17.599,18.581,20.157
151,9085651,Singapore Anch. 1, Singapore,2021-02-26,Ras Laffan, Qatar,2021-03-08,0,0,0,0,1,1,0,0,0,0,0,0,16.077,15.841,16.625,16.532,17.664,2.66,2.94,4.96,23.86,6.12,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.258,16.552,16.554000000000002,16.567999999999998
152,9085651,Ras Laffan, Qatar,2021-03-08,Sendai, Japan,2021-03-28,0,0,0,0,1,1,0,0,0,0,0,0,16.601,16.235,16.322,15.839,16.009,2.67,2.72,2.87,2.66,2.8,9.06,9.06,9.06,9.06,9.06,16.155,16.368,15.89,15.722000000000001,16.352999999999998
153,9085651,Sendai, Japan,2021-03-28,Ras Laffan Anch., Qatar,2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,18.585,18.662,17.737000000000002,18.347,18.564,2.58,2.52,2.55,2.53,2.5,9.06,9.06,9.06,9.06,9.06,18.445,18.363,18.008,17.262,17.66
154,9086734,Yokohama, Japan,2021-02-27,Singapore Anch. 1, Singapore,2021-03-06,0,0,0,0,1,1,0,0,0,0,0,0,15.839,16.009,16.625,16.743,17.671,2.66,2.8,3.16,8.56,11.32,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.352999999999998,15.972999999999999,17.355999999999998,16.567999999999998
155,9086734,Singapore Anch. 1, Singapore,2021-03-06,Ras Laffan Anch., Qatar,2021-03-17,0,0,0,0,1,1,0,0,0,0,0,0,16.569000000000003,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.972999999999999
156,9086734,Ras Laffan Anch., Qatar,2021-03-17,Ras Laffan, Qatar,2021-04-14,0,0,0,0,1,1,0,0,0,0,0,0,17.803,18.352999999999998,17.709,16.601,16.235,2.6,2.58,2.7,2.67,2.72,9.06,9.06,9.06,9.06,9.06,17.999000000000002,17.910999999999998,18.137999999999998,16.155,16.368
157,9086746,Ras Laffan, Qatar,2021-02-14,Yokohama, Japan,2021-03-04,0,0,0,0,1,1,0,0,0,0,0,0,17.664,19.598,18.94,18.227,18.394000000000002,6.12,6.5,3.4,3.49,3.24,9.06,9.06,9.06,9.06,9.06,16.567999999999998,17.401,20.157,20.157,20.157
158,9086746,Yokohama, Japan,2021-03-04,Ras Laffan Anch., Qatar,2021-03-20,0,0,0,0,1,1,0,0,0,0,0,0,15.915,15.885,16.077,15.841,16.625,2.79,2.7,2.66,2.94,4.96,9.06,9.06,9.06,9.06,9.06,15.981,16.05,15.722000000000001,16.258,16.552
159,9086746,Ras Laffan Anch., Qatar,2021-03-20,Ras Laffan, Qatar,2021-03-21,0,0,0,0,1,1,0,0,0,0,0,0,17.664,17.803,18.352999999999998,17.709,16.601,2.53,2.6,2.58,2.7,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.999000000000002,17.910999999999998,18.137999999999998,16.155
160,9086746,Ras Laffan, Qatar,2021-03-21,Yokohama, Japan,2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,17.664,18.061,18.42,17.97,16.729,2.55,2.45,2.58,2.65,2.62,9.06,9.06,9.06,9.06,9.06,18.008,17.749000000000002,17.910999999999998,18.454,16.925
161,9086746,Yokohama, Japan,2021-04-15,Singapore Anch. 1, Singapore,2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,20.338,19.476,19.75,19.245,19.175,2.62,2.5,2.48,2.44,2.52,9.06,9.06,9.06,9.06,9.06,20.225,19.651,18.942999999999998,19.794,19.159000000000002
162,9132741,Kawasaki, Japan,2021-02-26,Ras Laffan, Qatar,2021-03-14,0,0,0,0,1,1,0,0,0,0,0,0,16.077,15.841,16.625,16.532,17.664,2.66,2.94,4.96,23.86,6.12,9.06,9.06,9.06,9.06,9.06,15.722000000000001,16.258,16.552,16.554000000000002,16.567999999999998
163,9132741,Ras Laffan, Qatar,2021-03-14,Kisarazu, Japan,2021-04-02,0,0,0,0,1,1,0,0,0,0,0,0,18.352999999999998,17.709,16.601,16.235,16.322,2.58,2.7,2.67,2.72,2.87,9.06,9.06,9.06,9.06,9.06,17.910999999999998,18.137999999999998,16.155,16.368,15.89
164,9132741,Kisarazu, Japan,2021-04-02,Singapore Anch. 1, Singapore,2021-04-11,0,0,0,0,1,1,0,0,0,0,0,0,19.175,18.332,18.585,18.257,17.664,2.52,2.55,2.52,2.56,2.55,9.06,9.06,9.06,9.06,9.06,19.159000000000002,18.84,18.68,18.567999999999998,18.008
165,9132741,Singapore Anch. 1, Singapore,2021-04-11,Ras Laffan, Qatar,2021-04-23,0,0,0,0,1,1,0,0,0,0,0,0,19.312,20.074,19.175,19.175,18.332,2.5,2.47,2.43,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.651,19.03,19.794,19.159000000000002,18.84
