Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
NIKOLAY URVANTSEV,9750660,477327300,Hong Kong,299,50,128806,96779,GBIOG,Grain,2021-04-04-21:00,12.0,72.19335 N/23.21074 E,65.2°,19.6 kn,-,2021-03-30,2021-03-08-18:12
ARISTOS I,9862891,215668000,Malta,299,46,116581,92789,TONGYEONG S.KOREA,TONGYEONG S.KOREA,2021-03-29-22:00,11.3,34.80933 N/129.04363 E,274.8°,15.2 kn,-,2021-03-30,2021-03-29-20:42
RAAHI,9253703,215718000,Malta,277,43,94058,81237,DAHEJ,Dahej,2021-03-29-22:00,12.5,20.77843 N/72.08417 E,25.0°,15.2 kn,Under way,2021-03-30,2021-03-30-11:53
BW PAVILION ARANTHERA,9850678,563104600,Singapore,295,46,114622,95000,JIANGSU,Yangkou,2021-04-06-22:00,11.5,18.23969 S/116.17521 E,40.1°,16.9 kn,-,2021-03-30,2021-03-28-22:08
HONGKONG ENERGY,9250725,538008396,Marshall Islands,287,43,96165,73659,SINGAPORE,Singapore,2021-04-10-06:00,9.2,33.99432 N/139.17777 E,216.9°,14.2 kn,Under way,2021-03-30,2021-03-30-11:53
SK SPLENDOR,9180231,440514000,Korea,279,43,92866,75154,QAL OM,QAL OM,2021-03-30-12:00,9.6,3.41056 N/100.37559 E,316.0°,18.4 kn,-,2021-03-30,2021-03-23-19:27
GRACE ENERGY,8702941,355998000,Panama,272,47,107146,67024,-,-,-,9.8,2.37818 N/101.90418 E,193.0°,0.0 kn,-,2021-03-30,2021-03-30-11:44
METHANE MICKIE HARPER,9520376,310609000,Bermuda,291,45,109004,86170,-,-,-,9.1,33.78408 S/18.07035 E,282.8°,13.1 kn,-,2021-03-30,2021-03-20-15:05
AL WAJBAH,9085625,431908000,Japan,298,46,111161,72348,>QA RLF,RasLaffan,2021-04-11-06:00,9.5,1.30078 N/104.14521 E,236.2°,0.0 kn,At anchor,2021-03-30,2021-03-30-11:53
AL JASRA,9132791,431104000,Japan,298,46,111168,72218,JP KWS,Kawasaki,2021-04-03-00:45,10.9,20.249 N/120.14684 E,54.6°,17.3 kn,-,2021-03-30,2021-03-29-22:25
AMANI,9661869,508111181,Brunei,288,44,102585,85466,SCS,SCS,2021-04-06-00:00,9.4,33.92028 N/134.91625 E,180.1°,13.2 kn,-,2021-03-30,2021-03-25-08:30
SHINJU MARU NO. 1,9260603,431101044,Japan,86,15,2936,1781,JP KNM Z-L,JP KNM Z-L,2021-04-01-00:00,3.8,34.40732 N/134.29527 E,260.0°,11.5 kn,-,2021-03-30,2021-03-25-09:05
SOUTHERN CROSS,9613147,477476100,Hong Kong,290,47,114166,96319,AU DAM>AU BAR,AU DAM>AU BAR,2021-03-25-08:00,9.5,20.71921 S/115.82511 E,224.0°,0.2 kn,At anchor,2021-03-30,2021-03-30-11:52
FLEX ENTERPRISE,9762273,215385000,Malta,295,46,113049,95889,FOS ORDERW,FOS ORDERW,2021-04-08-09:00,9.1,34.55868 N/137.00433 E,135.8°,12.1 kn,-,2021-03-30,2021-03-25-03:55
HL RAS LAFFAN,9176008,441292000,Korea,280,43,93769,75079,KRCSP>QARLF,RasLaffan,2021-04-10-21:00,9.8,21.57962 N/120.79947 E,230.9°,16.8 kn,-,2021-03-30,2021-03-28-14:17
GASLOG WESTMINSTER,9855812,310795000,Bermuda,297,47,120709,92800,NLRTM,Rotterdam,2021-03-27-05:00,11.3,48.23716 N/8.48699 W,251.9°,16.5 kn,Under way,2021-03-30,2021-03-30-03:41
SM SEAHAWK,9761839,355658000,Panama,295,46,115716,98064,US NSS,US NSS,2021-04-10-05:01,9.8,9.81712 N/80.02185 W,338.5°,17.1 kn,-,2021-03-30,2021-03-28-21:30
CELSIUS CANBERRA,9864796,538009123,Marshall Islands,299,46,119338,98000,OUT AT SEA FOR ORDER,OUT AT SEA FOR ORDER,2021-03-25-20:00,11.0,24.38122 N/87.12995 W,104.0°,15.5 kn,-,2021-03-30,2021-03-27-02:50
MARAN GAS HYDRA,9767962,241638000,Greece,295,46,113763,94945,FOR ORDERS,FOR ORDERS,2021-04-27-10:00,9.6,2.86173 N/100.9709 E,311.6°,16.4 kn,-,2021-03-30,2021-03-24-10:13
PACIFIC ENLIGHTEN,9351971,308078000,Bahamas,288,49,122361,80023,CN DPG,Dapeng,2021-04-05-00:01,11.3,17.90697 S/118.19357 E,31.0°,14.3 kn,-,2021-03-30,2021-03-24-14:53
HYUNDAI PRINCEPIA,9761841,374219000,Panama,295,46,115541,98344,PABLB -> USSAB,Sabine,2021-04-04-11:00,9.6,9.48081 N/79.97364 W,132.5°,0.7 kn,At anchor,2021-03-30,2021-03-30-11:51
SERI AYU,9329679,533942000,Malaysia,283,43,95729,83365,MY BTU,"Bintulu,Sarawak",2021-04-05-00:00,9.0,34.53419 N/137.03063 E,138.3°,9.3 kn,-,2021-03-30,2021-03-25-06:26
MIN LU,9305128,477264500,Hong Kong,292,43,97871,82598,TANGGUG INDONESIA,TANGGUG INDONESIA,2021-03-29-21:00,9.5,21.71397 N/119.98449 E,178.2°,14.8 kn,-,2021-03-30,2021-03-24-22:46
BRITISH ACHIEVER,9766542,232006300,Isle of Man,295,46,115366,94303,US FPO,Freeport,2021-03-29-11:00,9.5,28.8189 N/95.12475 W,80.7°,0.0 kn,At anchor,2021-03-30,2021-03-30-11:52
FLEX ARTEMIS,9851634,538008816,Marshall Islands,295,46,114380,95500,FOR ORDERS,FOR ORDERS,2021-05-15-12:00,9.1,21.4083 N/72.38623 E,233.7°,11.4 kn,Under way,2021-03-30,2021-03-30-08:41
HAI YANG SHI YOU 301,9696266,413481620,China,185,28,25309,16405,YP   !I DIAN,YP   !I DIAN,2021-03-28-15:00,6.5,19.78025 N/109.03028 E,68.0°,0.0 kn,At anchor,2021-03-30,2021-03-30-05:53
WOODSIDE REES WITHERS,9810367,241669000,Greece,295,46,113822,94732,AU DAM,Dampier,2021-04-05-21:00,10.0,34.26085 N/137.07808 E,176.7°,17.0 kn,-,2021-03-30,2021-03-20-07:11
FLEX CONSTELLATION,9825427,538008205,Marshall Islands,295,46,113428,95453,FOR ORDERS,FOR ORDERS,2021-04-02-00:01,11.5,20.32175 S/116.75392 E,28.7°,13.1 kn,-,2021-03-30,2021-03-22-05:34
TRIPUTRA,9187356,525020429,Indonesia,151,28,20017,12493,ID BXT,Bontang,2021-03-27-01:00,6.0,1.41911 N/104.50171 E,51.4°,12.9 kn,-,2021-03-30,2021-02-20-12:49
QOGIR,9851787,215524000,Malta,293,46,115345,88000,CAMERON USA,CAMERON USA,2021-04-10-06:00,9.7,35.94524 N/10.80111 W,270.0°,16.8 kn,Under way,2021-03-30,2021-03-30-08:04
ARKAT,9496305,508111131,Brunei,284,43,98490,72800,SUDONG SG,SUDONG SG,2021-03-07-02:09,9.4,38.65999 N/119.79122 E,91.5°,17.6 kn,Under way,2021-03-30,2021-03-30-11:54
K. JASMINE,9373008,352906000,Panama,285,43,97529,84935,KRCSP > KRCSP,KRCSP > KRCSP,2021-03-29-04:00,9.5,34.88378 N/129.23958 E,85.0°,16.2 kn,-,2021-03-30,2021-03-02-04:14
COOL RACER,9869265,215553000,Malta,-,-,116354,92800,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-15-00:00,9.5,33.58438 S/17.33036 E,293.5°,14.0 kn,-,2021-03-30,2021-03-22-12:49
PUTERI NILAM,9030826,533035000,Malaysia,274,43,86211,73519,>JP NGO,Nagoya,2021-04-02-22:00,11.2,34.3766 N/137.06272 E,175.8°,13.7 kn,-,2021-03-30,2021-03-08-08:21
AL BIDDA,9132741,431207000,Japan,298,46,111124,72462,JP KZU,Kisarazu,2021-04-02-22:00,10.7,1.26914 N/104.30112 E,75.2°,11.1 kn,-,2021-03-30,2021-03-25-06:09
ASEEM,9377547,249780000,Malta,285,43,97874,86655,RASLAFFAN,RasLaffan,2021-04-04-21:01,8.9,21.56113 N/67.60285 E,295.0°,18.0 kn,Under way,2021-03-30,2021-03-30-01:26
SK SERENITY,9761803,370025000,Panama,296,46,115610,93167,-,-,-,9.3,34.8402 N/128.97392 E,269.2°,14.2 kn,-,2021-03-30,2020-12-18-21:34
LNG MEGREZ,9834325,477345600,Hong Kong,295,45,114790,97000,TIANJIN^5E2C CHINA,TIANJIN^5E2C CHINA,2021-04-29-00:01,11.4,63.1323 N/4.19625 E,200.8°,16.4 kn,Under way,2021-03-30,2021-03-30-11:53
PUTERI ZAMRUD,9030838,533130000,Malaysia,274,43,86205,73519,KR INC,Incheon,2021-04-01-22:00,11.7,34.82848 N/128.90564 E,331.0°,12.5 kn,-,2021-03-30,2021-03-17-22:23
LNG EBISU,9329291,311004400,Bahamas,290,49,118910,81032,SG SIN,Singapore,2021-03-07-22:00,5.9,1.29755 N/103.67728 E,51.0°,0.0 kn,Moored,2021-03-30,2021-03-30-11:11
MARAN GAS PSARA,9844863,241692000,Greece,295,46,113822,96000,FOR ORDERS,FOR ORDERS,2021-04-10-22:00,11.5,15.79867 S/119.44685 E,29.0°,17.6 kn,Under way,2021-03-30,2021-03-30-04:11
METHANE ALISON VICTORIA,9321768,310540000,Bermuda,283,43,95753,79058,F0R ORDERS,F0R ORDERS,2021-03-18-05:30,9.6,2.72725 N/101.11297 E,110.3°,14.2 kn,-,2021-03-30,2021-03-27-19:07
MARAN GAS HECTOR,9682605,241425000,Greece,290,46,113502,92640,NLRTM,Rotterdam,2021-04-05-04:00,11.5,10.98034 N/61.56711 W,34.4°,14.7 kn,-,2021-03-30,2021-03-24-03:30
CESI TIANJIN,9694749,477010900,Hong Kong,290,46,113397,95628,"YUEDOG,CN","YUEDOG,CN",2021-04-04-16:01,11.4,23.02314 S/152.81511 E,15.1°,17.8 kn,-,2021-03-30,2021-03-25-16:46
HELLAS DIANA,9872987,215685000,Malta,-,-,112000,83000,-,-,-,10.0,33.50473 N/125.99778 E,347.0°,13.2 kn,-,2021-03-30,2021-01-29-16:41
DAPENG MOON,9308481,477058900,Hong Kong,292,43,97871,82645,SG PGBG,Singapore,2021-04-01-04:00,9.6,21.98426 N/114.57966 E,165.5°,9.9 kn,-,2021-03-30,2021-03-26-08:19
TANGGUH FOJA,9349007,370168000,Panama,285,43,97897,82338,ID NTI,Bintuni,2021-04-09-10:00,9.0,31.7667 N/122.66704 E,94.2°,16.4 kn,-,2021-03-30,2021-03-05-06:59
DAEWOO 2507,9892717,232000000,Greece,-,-,111000,96000,-,-,-,,12.65333 N/100.87905 E,31.2°,0.0 kn,-,2021-03-30,2021-01-07-06:58
BW LESMES,9873840,563121700,Singapore,-,-,114000,92800,DARWIN,Darwin,2021-04-05-19:30,9.0,34.80488 N/129.19446 E,47.7°,3.6 kn,-,2021-03-30,2021-03-15-17:10
LNGSHIPS ATHENA,9872949,215762000,Malta,-,-,115139,93534,-,-,2021-03-30-10:00,9.0,35.40871 N/129.53601 E,265.7°,9.7 kn,Under way,2021-03-30,2021-03-30-11:53
AMAN SENDAI,9134323,533209000,Malaysia,130,26,16336,10957,JPSGM,Sendai,2021-04-02-00:30,6.7,34.24665 N/140.00084 E,195.5°,14.6 kn,-,2021-03-30,2021-03-16-21:09
FLEX VOLUNTEER,9862463,538009058,Marshall Islands,297,46,116430,81950, FOR ORDERS,ORORDERS,2021-03-27-10:00,9.5,36.83639 N/6.87951 W,16.5°,0.1 kn,At anchor,2021-03-30,2021-03-30-11:45
BW HELIOS,9873852,202000000,Singapore,-,-,114000,95000,-,-,-,,35.49346 N/129.40794 E,0.0°,0.0 kn,-,2021-03-30,2021-01-21-04:12
RAVENNA KNUTSEN,9874040,224625000,Spain,-,-,27100,18433,ORDERS,ORDERS,2021-03-24-07:00,6.7,15.1445 N/95.89188 E,230.0°,11.3 kn,Under way,2021-03-30,2021-03-30-05:01
LNG ADVENTURE,9870159,228391700,France,-,-,115000,87900,-,-,-,6.0,34.66938 N/129.00998 E,30.9°,1.3 kn,-,2021-03-30,2021-03-01-21:06
PUTERI DELIMA SATU,9211872,533735000,Malaysia,276,43,94430,75929,JP ANE,Anegasaki,2021-04-03-22:00,11.3,11.2397 N/101.64112 E,171.6°,15.8 kn,-,2021-03-30,2021-02-28-07:06
PAN ASIA,9750220,477096200,Hong Kong,290,47,114996,88613,FOR  ORDERS,FOR  ORDERS,2021-04-01-06:00,9.9,28.90653 N/93.46538 W,323.0°,14.4 kn,Under way,2021-03-30,2021-03-30-11:46
GRAND ELENA,9332054,209407000,Cyprus,288,49,122239,74127,-,-,-,9.7,35.35327 N/129.80314 E,43.3°,14.5 kn,-,2021-03-30,2021-02-18-00:43
ENSHU MARU,9749609,357121000,Panama,293,49,127088,83708,POM PNG,POM PNG,2021-03-25-20:00,10.0,33.88222 N/134.94233 E,184.8°,15.5 kn,-,2021-03-30,2021-03-13-06:02
LNG PIONEER,9256602,311906000,Bahamas,277,43,93786,77712,P GDG WPBG,P GDG WPBG,2021-03-29-04:00,9.0,1.29815 N/104.13636 E,243.9°,0.0 kn,At anchor,2021-03-30,2021-03-30-11:53
LNG MALEO,8701791,431015000,Japan,272,47,106717,66892,ID LUW/WM,ID LUW/WM,2021-03-31-00:00,9.2,21.81867 N/120.13194 E,151.1°,16.1 kn,-,2021-03-30,2021-03-04-10:27
AL DEEBEL,9307176,308031000,Bahamas,283,43,95824,78594,SGSIN,Singapore,2021-04-04-22:00,5.6,3.2484 N/100.43321 E,125.0°,16.4 kn,-,2021-03-30,2021-03-30-11:47
PUTERI MUTIARA SATU,9261205,533920000,Malaysia,276,43,94446,76229,JP HIM,Himeji,2021-03-31-21:30,11.0,37.32738 N/126.52934 E,85.4°,7.5 kn,-,2021-03-30,2021-02-21-03:14
GASLOG WALES,9853137,310786000,Bermuda,297,47,120859,98000,FOR ORDERS,FOR ORDERS,2021-04-01-04:00,11.1,39.37013 N/18.6209 E,41.0°,13.9 kn,Under way,2021-03-30,2021-03-30-11:52
LNGSHIP MANHATTAN,9872901,215755000,Malta,-,-,114000,93200,HHI-3039 SEA TRIAL,HHI-3039 SEA TRIAL,2021-04-09-09:00,9.3,35.62052 N/129.8755 E,8.9°,19.9 kn,Restricted,2021-03-30,2021-03-30-06:18
GOLAR ARCTIC,9253105,538002656,Marshall Islands,280,43,94934,74894,-,-,-,9.3,1.30975 N/103.30928 E,308.4°,13.4 kn,-,2021-03-30,2021-03-23-08:08
SERI ALAM,9293832,533925000,Malaysia,283,43,95729,83482,MYBTU,"Bintulu,Sarawak",2021-03-31-00:00,9.5,22.06489 N/122.11719 E,205.7°,11.5 kn,-,2021-03-30,2021-02-25-04:22
ENERGY INNOVATOR,9758832,431048000,Japan,300,49,121981,88668,US COVE POINT,US COVE POINT,2021-03-28-12:00,9.6,37.22431 N/76.14009 W,18.6°,17.2 kn,-,2021-03-30,2021-03-28-17:24
DOHA,9085637,431213000,Japan,298,46,111184,72337,QA RLF,RasLaffan,2021-04-09-09:00,9.1,2.02428 N/102.1822 E,310.0°,14.5 kn,-,2021-03-30,2021-03-30-11:43
NIZWA LNG,9294264,371381000,Panama,290,49,118608,77252,PSQ OMAN,PSQ OMAN,2021-03-20-08:00,9.9,20.77256 N/68.36341 E,288.1°,15.1 kn,-,2021-03-30,2021-03-18-09:03
7413232,Not in Service since 2020,538001390,LNG Tanker,72650,285,,95084,-,-,-,6.6,21.7907 N/72.14358 E,100.1°,0.0 kn,-,2021-03-30,2020-06-08-13:28
MARAN GAS ALEXANDRIA,9650054,241353000,Greece,289,46,105773,90494,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-12-06:00,10.0,48.77832 N/7.31177 W,242.0°,15.8 kn,-,2021-03-30,2021-03-23-21:10
LNG ROSENROT,9877133,538008979,Marshall Islands,298,48,119891,99000,FREEPORT USA.,FREEPORT USA.,2021-04-01-06:00,9.7,26.31379 N/79.50072 W,183.3°,13.1 kn,Under way,2021-03-30,2021-03-30-11:54
LNG AQUARIUS,7390181,525001084,Indonesia,285,44,95084,72622,ID TPP,TanjungPriok,2021-03-14-03:00,10.9,5.94115 S/106.77309 E,148.3°,0.0 kn,At anchor,2021-03-30,2021-03-30-11:35
BONITO LNG,9845788,215532000,Malta,299,46,116542,93200,-,-,2021-03-26-13:00,11.5,8.44398 N/79.45487 W,179.9°,14.3 kn,-,2021-03-30,2021-03-27-01:04
ARISTIDIS I,9862906,215669000,Malta,299,46,116581,92789,BRRIO,RiodeJaneiro,2021-04-07-10:00,11.7,26.00359 N/91.43976 W,123.5°,18.3 kn,-,2021-03-30,2021-03-26-06:48
SOLARIS,9634098,310679000,Bermuda,285,43,98075,81853,-,-,-,11.0,31.65633 N/80.19675 W,120.9°,17.3 kn,-,2021-03-30,2021-03-09-15:13
FLEX VIGILANT,9862475,538009179,Marshall Islands,-,-,112000,81950,-,-,-,9.0,34.17289 N/125.12932 E,216.1°,1.3 kn,-,2021-03-30,2021-03-08-20:11
AL WAKRAH,9086746,431061000,Japan,298,46,111124,72453,>JP NAO,Naoetsu,2021-04-09-23:00,10.9,18.07747 N/65.85559 E,132.0°,16.1 kn,-,2021-03-30,2021-03-25-02:10
KUMUL,9613161,477588600,Hong Kong,290,47,114166,96311,CN TAO>PG POM,PortMoresby,2021-04-02-19:00,9.4,34.80337 N/122.15219 E,122.8°,18.8 kn,-,2021-03-30,2021-03-24-08:16
HL MUSCAT,9155078,441229000,Korea,280,43,93765,75463,KRPTK->OMQAL,Qalhat,2021-03-04-12:00,9.7,3.83163 N/100.11202 E,320.0°,20.1 kn,-,2021-03-30,2021-03-27-23:36
LNG JUNO,9774628,311000583,Bahamas,298,49,149367,97917,JP_SBK,Sakaisenboku,2021-04-12-22:00,11.9,6.967 N/81.25412 W,269.7°,16.4 kn,-,2021-03-30,2021-03-24-09:44
METHANE NILE EAGLE,9321770,310551000,Bermuda,283,43,95753,79006,ES HUV,Huelva,2021-03-24-11:00,9.4,36.91143 N/6.92643 W,251.0°,0.2 kn,At anchor,2021-03-30,2021-03-30-11:54
BROOG,9085651,431870000,Japan,298,46,111123,72339,QA RLF,RasLaffan,2021-04-15-15:00,9.3,34.00522 N/139.10071 E,226.8°,18.1 kn,-,2021-03-30,2021-03-29-22:47
BRITISH SPONSOR,9766580,232006295,Isle of Man,295,46,115366,94360,DO AES,DO AES,2021-04-06-10:00,10.4,29.37229 N/22.02784 W,240.0°,18.3 kn,Under way,2021-03-30,2021-03-30-03:09
