Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
AL SAMRIYA,9388821,538003295,Marshall Islands,345,55,168189,154900,EUROPE,EUROPE,2021-04-19-14:14,12.1,16.84808 N/58.17114 E,147.0°,17.7 kn,-,2021-03-31,2021-03-26-01:52
LIJMILIYA,9388819,538003294,Marshall Islands,345,55,168189,155159,EG PSD,PortSaid,2021-03-28-16:16,9.1,31.49677 N/32.23072 E,205.0°,0.1 kn,-,2021-03-31,2021-03-31-07:25
AL GHUWAIRIYA,9372743,538003293,Marshall Islands,345,55,168189,154940,"PYEONGTAEK,S.KOREA","PYEONGTAEK,S.KOREA",2021-03-30-05:05,12.0,36.99857 N/126.78256 E,168.6°,0.0 kn,Moored,2021-03-31,2021-03-31-07:29
ZARGA,9431214,538003346,Marshall Islands,345,54,163922,130211,QATAR,Doha,2021-03-30-14:00,9.5,25.78853 N/51.89557 E,15.7°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:28
SHAGRA,9418365,538003348,Marshall Islands,345,54,163922,130102,INDIAN OCEAN,INDIAN OCEAN,2021-04-20-09:09,9.4,16.03169 N/18.23354 W,179.7°,20.2 kn,Under way,2021-03-31,2021-03-31-07:26
AL DAFNA,9443683,538003355,Marshall Islands,345,54,163922,130157,PGBG SINGAPORE,Singapore,2021-03-28-05:05,12.2,30.84218 N/123.99979 E,193.3°,20.5 kn,Under way,2021-03-31,2021-03-30-21:48
AL MAYEDA,9397298,538003356,Marshall Islands,345,54,163922,130298,PORT SAID,PortSaid,2021-04-04-18:09,9.5,36.14813 N/2.54579 W,91.0°,15.9 kn,Under way,2021-03-31,2021-03-31-07:29
AL MAFYAR,9397315,538003357,Marshall Islands,345,54,163922,130441,CAPE OF GOOD HOPE,CAPE OF GOOD HOPE,2021-04-04-00:01,12.2,21.50264 N/60.35244 E,202.8°,16.0 kn,-,2021-03-31,2021-03-24-01:55
AAMIRA,9443401,538003354,Marshall Islands,345,54,163922,130026,SOUTH KOREA,SOUTH KOREA,2021-04-15-21:21,12.1,26.00929 N/51.85962 E,61.0°,16.5 kn,Under way,2021-03-31,2021-03-31-06:26
BU SAMRA,9388833,538003301,Marshall Islands,345,54,163922,130442,MIDDLE EAST,MIDDLE EAST,2021-04-05-14:00,9.2,3.64489 N/100.24723 E,306.0°,20.2 kn,-,2021-03-31,2021-03-28-03:51
MOZAH,9337755,538003212,Marshall Islands,345,54,163922,130102,TH MTP,MabTapud,2021-03-29-23:23,12.0,12.65261 N/101.15409 E,185.2°,0.0 kn,Moored,2021-03-31,2021-03-31-07:20
RASHEEDA,9443413,538003362,Marshall Islands,345,54,163922,130208,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-06-23:23,12.1,31.6909 N/32.05573 E,319.0°,17.1 kn,-,2021-03-31,2021-03-30-21:07
MEKAINES,9397303,538003365,Marshall Islands,345,54,163922,130171,GBMFL,GBMFL,2021-03-29-23:23,11.9,51.69818 N/5.086 W,197.3°,0.0 kn,Moored,2021-03-31,2021-03-31-07:24
NOHSHU MARU,9796781,311000579,Bahamas,298,49,149367,97902,US EAST COAST,US EAST COAST,2021-04-19-01:00,9.8,34.95231 S/16.85167 E,287.8°,13.9 kn,-,2021-03-31,2021-03-29-16:49
BUSHU MARU,9796793,311000846,Bahamas,298,49,149367,97955,PA CTB,Cristobal,2021-04-02-07:00,11.7,24.00078 N/88.73571 W,118.0°,13.9 kn,-,2021-03-31,2021-03-28-11:08
PACIFIC BREEZE,9698123,538007670,Marshall Islands,300,52,144978,92830,AU DRW,Darwin,2021-04-05-23:30,10.0,21.53538 N/120.64262 E,127.8°,16.1 kn,-,2021-03-31,2021-03-30-06:39
DIAMOND GAS SAKURA,9810020,311000771,Bahamas,294,49,144828,87494,PA_CTB>JP_CTA,PA_CTB>JP_CTA,2021-04-07-20:00,11.5,8.38108 N/79.44932 W,180.4°,16.4 kn,-,2021-03-31,2021-03-17-01:17
DIAMOND GAS ROSE,9779238,311000770,Bahamas,294,49,144828,94145,PA BLB,Balboa,2021-04-20-19:00,10.0,34.3931 N/139.41111 E,199.3°,19.8 kn,-,2021-03-31,2021-02-26-15:37
GRACE DAHLIA,9540716,432935000,Japan,300,52,141671,86512,SG PEBGB,Singapore,2021-03-28-04:00,9.8,1.17079 N/103.70967 E,200.5°,0.1 kn,At anchor,2021-03-31,2021-03-31-07:28
ENERGY HORIZON,9483877,432807000,Japan,300,52,141136,87257,>AU DAM,Dampier,2021-04-09-21:00,9.7,34.43659 N/139.54375 E,219.1°,14.1 kn,-,2021-03-31,2021-03-26-11:04
MARVEL HERON,9770440,374022000,Panama,298,49,139050,92659,FOR ORDER,FOR ORDER,2021-04-23-21:00,11.7,8.42554 N/79.46242 W,181.2°,15.8 kn,-,2021-03-31,2021-03-30-00:09
MARVEL CRANE,9770438,563073300,Singapore,298,49,139049,92799,BALBOA,Balboa,2021-04-20-07:00,10.1,34.70372 N/141.13971 E,98.4°,15.2 kn,-,2021-03-31,2021-03-25-12:16
AL RUWAIS,9337951,309904000,Bahamas,315,50,137535,121823,PK BQM,PortQasim,2021-03-31-04:00,11.0,24.83858 N/58.1273 E,106.3°,15.0 kn,-,2021-03-31,2021-03-29-13:42
AL SAFLIYA,9337963,308171000,Bahamas,315,50,137535,121963,PGBG SINGAPORE,Singapore,2021-04-02-01:00,9.6,22.2366 N/121.44904 E,219.9°,18.0 kn,-,2021-03-31,2021-03-29-07:09
AL GHARIYA,9337987,308248000,Bahamas,315,50,137535,121730,SUEZ,AsSuways/SuezPort,2021-04-04-10:00,12.1,24.54219 N/58.06121 E,130.5°,17.6 kn,-,2021-03-31,2021-03-29-02:57
DUHAIL,9337975,309599000,Bahamas,315,50,137535,121639,SG SIG PGBG,SG SIG PGBG,2021-04-05-16:00,9.5,34.369 N/137.05108 E,163.5°,16.6 kn,-,2021-03-31,2021-03-30-11:06
AL SHEEHANIYA,9360831,538003364,Marshall Islands,315,50,136980,122006, SKA- PORT SAID,KA-PORTSAID,2021-03-27-19:19,9.2,31.48354 N/32.2335 E,1.6°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
AL BAHIYA,9431147,538003349,Marshall Islands,315,50,136980,121957,QA RLF,RasLaffan,2021-04-20-09:00,9.3,10.54495 N/18.74698 W,142.5°,19.6 kn,Under way,2021-03-31,2021-03-31-07:29
AL KHATTIYA,9431111,538003350,Marshall Islands,315,50,136980,121946,MID. EAST,MID. EAST,2021-04-05-00:01,9.8,2.9254 N/100.91192 E,301.9°,17.8 kn,-,2021-03-31,2021-03-27-18:56
AL NUAMAN,9431135,538003351,Marshall Islands,315,50,136980,121910,QATAR,Doha,2021-04-22-09:03,9.6,24.51218 N/16.63478 W,197.0°,20.5 kn,Under way,2021-03-31,2021-03-31-04:46
AL KARAANA,9431123,538003358,Marshall Islands,315,50,136980,122052,QA RLF,RasLaffan,2021-03-31-23:23,9.4,26.35584 N/54.67711 E,278.2°,18.4 kn,Under way,2021-03-31,2021-03-31-07:16
ONAIZA,9397353,538003363,Marshall Islands,315,50,136980,121939,SUEZ,AsSuways/SuezPort,2021-04-05-18:00,12.2,24.6307 N/57.67612 E,118.2°,17.5 kn,-,2021-03-31,2021-03-29-09:25
AL SADD,9397341,538003361,Marshall Islands,315,50,136980,121913,PORT SAID,PortSaid,2021-03-26-18:18,9.3,31.45814 N/32.24747 E,3.2°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
SEISHU MARU,9666558,311000261,Bahamas,288,49,136740,86414,JP_KZU,Kisarazu,2021-04-01-02:01,11.6,18.74017 S/115.75381 E,40.9°,16.9 kn,-,2021-03-31,2021-03-22-14:15
ESSHU MARU,9666560,311000285,Bahamas,288,49,136740,86455,ASHBURTON AU,ASHBURTON AU,2021-04-07-22:00,10.6,34.39854 N/137.06248 E,181.7°,14.3 kn,-,2021-03-31,2021-03-26-04:14
LNG SATURN,9696149,311000439,Bahamas,288,49,136739,86044,AU DRW,Darwin,2021-04-02-15:30,10.3,33.79817 N/134.91638 E,179.5°,12.0 kn,-,2021-03-31,2021-03-24-10:43
LNG JUROJIN,9666998,311000420,Bahamas,288,49,136739,86121,CN ZUH,Zhuhai,2021-03-31-14:01,11.3,19.68591 N/115.18222 E,104.5°,12.3 kn,Under way,2021-03-31,2021-03-31-03:00
PACIFIC MIMOSA,9743875,431778000,Japan,288,49,136716,86497,JP KWS,Kawasaki,2021-04-07-00:45,11.2,12.33329 S/130.70927 E,309.8°,9.8 kn,-,2021-03-31,2021-03-26-01:34
LNG MARS,9645748,431177000,Japan,288,49,136710,86161,PGCAU-001,PGCAU-001,2021-04-16-21:00,9.7,34.72868 N/123.21742 E,99.9°,10.6 kn,-,2021-03-31,2021-03-22-15:16
FRAIHA,9360817,538003101,Marshall Islands,306,50,136685,121914,YUNG AN,YungAn,2021-04-01-01:00,11.9,19.56618 N/118.44173 E,30.0°,14.5 kn,Under way,2021-03-31,2021-03-31-07:29
MURWAB,9360805,538003100,Marshall Islands,315,50,136685,121843,GB MLF,MilfordHaven,2021-04-19-00:01,12.3,25.8707 N/51.79525 E,208.0°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:23
UMM AL AMAD,9360829,538003073,Marshall Islands,315,50,136685,121730,BEZEE,Zeebrugge,2021-04-08-04:00,12.2,49.03268 N/6.78413 W,83.0°,1.5 kn,Under way,2021-03-31,2021-03-31-07:28
AL AAMRIYA,9338266,538003099,Marshall Islands,315,50,136685,121935,EG PSD,PortSaid,2021-03-28-18:00,9.4,31.4652 N/32.44565 E,352.9°,2.2 kn,At anchor,2021-03-31,2021-03-31-07:29
AL ORAIQ,9360790,538003072,Marshall Islands,315,50,136685,122079,GUSONG PBG,GUSONG PBG,2021-03-31-00:15,9.1,1.16028 N/103.71998 E,265.0°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
AL GHARRAFA,9337717,538002920,Marshall Islands,315,50,136410,106898,TH MAT,MabTapud,2021-04-07-03:03,12.2,24.8157 N/57.68359 E,133.4°,15.8 kn,-,2021-03-31,2021-03-26-19:35
TEMBEK,9337731,538002921,Marshall Islands,315,50,136410,106896,>CN NGB,Ningbo,2021-04-13-22:22,12.2,24.69986 N/57.86801 E,135.7°,15.5 kn,-,2021-03-31,2021-03-26-15:45
AL GATTARA,9337705,538002917,Marshall Islands,315,50,136410,106898,EGYPT,SuezCanal,2021-04-03-18:18,12.3,12.07031 N/44.65395 E,292.7°,18.4 kn,Under way,2021-03-31,2021-03-31-05:37
AL HAMLA,9337743,538002922,Marshall Islands,315,50,136410,106983,PL SWI,Swinoujscie,2021-04-01-04:04,12.1,54.6339 N/10.88836 E,121.9°,14.7 kn,Under way,2021-03-31,2021-03-31-07:30
AL UTOURIYA,9360867,538003020,Marshall Islands,315,50,136355,104561,JP HIM>SG SIN,Singapore,2021-04-04-23:00,9.4,33.86854 N/134.96695 E,180.6°,19.6 kn,-,2021-03-31,2021-03-30-05:45
AL SAHLA,9360855,538003019,Marshall Islands,315,50,136355,104666,QA RLF>CN ZOS,Zhoushan,2021-04-01-16:16,12.2,1.44571 N/104.5252 E,60.0°,14.5 kn,-,2021-03-31,2021-03-27-05:48
AL THUMAMA,9360843,538003018,Marshall Islands,315,50,136355,104701,IN HZA>KW MEA,Mina'alAhmadi,2021-04-05-03:00,11.7,28.67213 N/49.99865 E,233.9°,0.3 kn,Under way,2021-03-31,2021-03-31-07:29
MESAIMEER,9337729,538003360,Marshall Islands,315,50,136168,107160,RAS LAFFAN F-4,RAS LAFFAN F-4,2021-03-28-00:00,9.4,25.82368 N/51.81347 E,357.3°,0.0 kn,At anchor,2021-03-31,2021-03-31-06:54
AL REKAYYAT,9397339,538003347,Marshall Islands,315,50,136168,107160,ARABIAN SEA,ARABIAN SEA,2021-04-07-18:08,9.5,31.54924 N/32.40589 E,24.0°,0.2 kn,-,2021-03-31,2021-03-31-07:22
AL KHARAITIYAT,9397327,538003352,Marshall Islands,315,50,136168,107153,FAR EAST,FAR EAST,2021-04-07-01:01,11.6,25.34457 N/57.18087 E,135.2°,18.0 kn,-,2021-03-31,2021-03-28-14:09
LNG SAKURA,9774135,311000760,Bahamas,300,49,135977,82137,-,-,-,9.1,1.2995 N/103.67484 E,254.0°,0.0 kn,-,2021-03-31,2021-03-31-07:23
SOHSHU MARU,9791212,311000580,Bahamas,300,49,135951,82254,US CRP,CorpusChristi,2021-03-27-18:00,9.8,27.83223 N/96.89131 W,187.2°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:28
SHINSHU MARU,9791200,311000845,Bahamas,300,49,135951,82287,JP FTT,JP FTT,2021-04-09-21:00,11.7,20.43184 S/116.18328 E,61.3°,17.1 kn,Under way,2021-03-31,2021-03-31-07:30
AL KHUWAIR,9360908,311000140,Bahamas,315,50,135848,109555,MALTA,Valletta,2021-03-31-05:00,9.4,35.90043 N/14.79391 E,215.5°,0.3 kn,At anchor,2021-03-31,2021-03-31-07:18
AL KHARSAAH,9360881,309333000,Bahamas,315,50,135848,109484,RAS LAFFAN,RasLaffan,2021-03-19-16:00,9.5,25.76876 N/51.8152 E,78.2°,0.1 kn,At anchor,2021-03-31,2021-03-31-07:18
AL HUWAILA,9360879,309255000,Bahamas,315,50,135848,109503,QA RLF,RasLaffan,2021-04-01-07:00,9.3,26.0287 N/54.51084 E,277.9°,16.6 kn,Under way,2021-03-31,2021-03-31-07:30
AL SHAMAL,9360893,309781000,Bahamas,315,50,135848,109662,RAS LAFFAN,RasLaffan,2021-03-31-05:00,9.2,25.88858 N/51.79703 E,312.6°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:25
SERI CAMAR,9714305,533130687,Malaysia,290,49,133948,84295,PGBG SG,PGBG SG,2021-03-31-06:00,9.6,1.1693 N/103.76374 E,111.6°,0.1 kn,At anchor,2021-03-31,2021-03-31-07:30
SERI CEMARA,9756389,533130753,Malaysia,290,49,133948,84291,MY BKI,KotaKinabalu,2021-04-02-00:00,9.7,6.0916 N/116.02217 E,218.4°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
SERI CAMELLIA,9714276,533130463,Malaysia,290,46,133948,84333,MY BKI(KK OPL),MY BKI(KK OPL),2021-03-15-08:00,11.4,6.11077 N/116.06853 E,226.8°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:07
SERI CENDERAWASIH,9714288,533180210,Malaysia,290,46,133948,84303,AU GLT,Gladstone,2021-04-05-00:00,9.7,29.28916 N/124.471 E,158.2°,18.2 kn,-,2021-03-31,2021-03-25-12:55
SERI CEMPAKA,9714290,533130607,Malaysia,290,49,133948,84311,MY BTU,"Bintulu,Sarawak",2021-03-28-23:00,9.7,34.51222 N/139.59953 E,213.4°,12.9 kn,-,2021-03-31,2021-03-23-09:48
RUDOLF SAMOYLOVICH,9750713,311000627,Bahamas,299,50,128975,96703,BEZEE>RUSAB,Sabetta,2021-03-31-05:00,10.9,72.12269 N/29.328 E,59.5°,19.8 kn,-,2021-03-31,2021-03-27-19:58
EDUARD TOLL,9750696,311000548,Bahamas,299,50,128975,96840,FRDKK,Dunkerque,2021-04-03-10:00,12.0,70.43854 N/16.87143 E,229.8°,18.0 kn,Under way,2021-03-31,2021-03-31-07:29
NIKOLAY YEVGENOV,9750725,311000631,Bahamas,299,50,128969,96821,FRMTX,Montoir,2021-04-04-22:00,12.0,72.12589 N/23.91431 E,226.5°,17.0 kn,Under way,2021-03-31,2021-03-31-07:30
YAKOV GAKKEL,9750672,311000634,Bahamas,299,50,128969,96839,RUSAB,Sabetta,2021-04-02-19:00,10.8,72.21498 N/25.17449 E,45.7°,18.9 kn,-,2021-03-31,2021-03-30-04:39
GEORGIY USHAKOV,9750749,311000633,Bahamas,299,50,128969,96796,RUSAB,Sabetta,2021-03-30-18:00,11.0,71.41869 N/32.29724 E,97.5°,17.6 kn,-,2021-03-31,2021-03-12-19:28
VLADIMIR VORONIN,9750737,311000632,Bahamas,299,50,128969,96840,FR DKK,Dunkerque,2021-04-04-22:00,12.1,72.29268 N/26.51044 E,46.4°,20.4 kn,-,2021-03-31,2021-03-22-19:51
MARVEL EAGLE,9759240,374375000,Panama,300,49,128917,83571,FOR ORDERS,FOR ORDERS,2021-04-10-04:00,11.2,26.27429 N/79.3044 W,45.6°,18.6 kn,-,2021-03-31,2021-03-30-09:24
MARVEL PELICAN,9759252,356051000,Panama,300,49,128917,83636,...,...,2021-04-10-00:01,9.5,33.72662 N/17.29342 W,260.2°,12.9 kn,-,2021-03-31,2021-03-13-11:45
VLADIMIR RUSANOV,9750701,477150100,Hong Kong,299,50,128806,96844,RUSAB,Sabetta,2021-04-06-09:00,11.0,63.17049 N/4.4421 E,28.4°,19.5 kn,Under way,2021-03-31,2021-03-31-07:30
CHRISTOPHE DE MARGERIE,9737187,212611000,Cyprus,299,50,128806,96779,RU SUB / SABETTA,RU SUB / SABETTA,2021-03-30-18:00,11.4,71.18919 N/32.82705 E,98.1°,19.8 kn,-,2021-03-31,2021-03-27-02:21
FEDOR LITKE,9768370,212660000,Cyprus,299,50,128806,96839,FRDKK,Dunkerque,2021-03-30-19:30,11.9,51.03869 N/2.18814 E,332.0°,0.1 kn,-,2021-03-31,2021-03-31-07:25
GEORGIY BRUSILOV,9768382,212770000,Cyprus,299,50,128806,96847,RUSAB,Sabetta,2021-04-03-18:00,10.4,72.2399 N/26.08056 E,63.2°,18.7 kn,-,2021-03-31,2021-03-30-16:46
VLADIMIR VIZE,9750658,477194200,Hong Kong,299,50,128806,96851,ESFRO,Ferrol,2021-04-08-22:01,12.0,72.28602 N/27.66873 E,54.8°,20.3 kn,-,2021-03-31,2021-03-26-11:32
BORIS VILKITSKY,9768368,212654000,Cyprus,299,50,128806,96958,RUSAB,Sabetta,2021-04-08-06:00,10.5,47.56788 N/6.35977 W,6.5°,18.6 kn,Under way,2021-03-31,2021-03-31-07:30
LNG FUKUROKUJU,9666986,311000365,Bahamas,293,49,127242,83809,BDCGP,Chittagong,2021-04-02-00:01,11.6,10.04931 N/84.87528 E,30.7°,17.0 kn,-,2021-03-31,2021-03-30-19:22
CASTILLO DE CALDELAS,9742819,248720000,Malta,297,49,126004,93241,CRISTOBAL,Cristobal,2021-03-28-21:00,11.8,9.41079 N/79.96208 W,204.2°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
CASTILLO DE MERIDA,9742807,248516000,Malta,287,49,126004,93241,IN DAH,Dahej,2021-04-21-18:30,11.6,25.93951 N/90.31663 W,119.4°,18.2 kn,-,2021-03-31,2021-03-14-19:02
PACIFIC ARCADIA,9621077,311072200,Bahamas,288,49,123005,78311,PG POM,PortMoresby,2021-04-10-20:00,9.6,38.83715 N/118.05447 E,111.6°,9.6 kn,Under way,2021-03-31,2021-03-31-07:29
NIKOLAY ZUBOV,9768526,209351000,Cyprus,299,50,122806,96865,BEZEE,Zeebrugge,2021-04-01-11:00,12.0,67.90329 N/9.5603 E,207.0°,17.1 kn,Under way,2021-03-31,2021-03-30-20:29
BORIS DAVYDOV,9768394,209356000,Cyprus,299,50,122806,96765,BEZEE,Zeebrugge,2021-04-01-01:00,12.0,54.89076 N/4.40995 E,181.0°,16.0 kn,-,2021-03-31,2021-03-31-07:26
CYGNUS PASSAGE,9376294,309739000,Bahamas,288,49,122444,79555,>RU PGN,Prigorodnoye,2021-04-05-20:00,9.3,34.3412 N/140.49013 E,118.0°,11.9 kn,-,2021-03-31,2021-03-20-09:35
ALTO ACRUX,9343106,308592000,Bahamas,288,49,122361,80229,MY BTU,"Bintulu,Sarawak",2021-05-04-00:00,9.3,32.59712 N/127.77392 E,187.0°,13.4 kn,Under way,2021-03-31,2021-03-30-22:59
ADRIANO KNUTSEN,9831220,224983000,Spain,299,48,122261,96354,US CRP,CorpusChristi,2021-04-14-06:00,9.6,34.83656 S/21.49116 E,258.6°,18.0 kn,-,2021-03-31,2021-03-26-03:10
TRAIANO KNUTSEN,9854765,257575000,Norway,299,48,122261,95870,BRRIO,RiodeJaneiro,2021-04-04-09:00,11.6,25.65776 N/92.10556 W,116.2°,14.9 kn,-,2021-03-31,2021-03-21-05:33
GRAND ANIVA,9338955,212883000,Cyprus,288,49,122239,74044,TW YAN,YungAn,2021-04-05-23:00,11.4,38.63245 N/138.83942 E,334.7°,13.6 kn,-,2021-03-31,2021-03-09-03:38
PRISM BRILLIANCE,9810551,371086000,Panama,299,48,122166,97494,USFPO,Freeport,2021-04-23-05:00,9.7,6.40932 S/105.24051 E,245.9°,15.9 kn,-,2021-03-31,2021-03-19-18:15
PRISM AGILITY,9810549,372487000,Panama,299,48,122166,97494,USCRP,CorpusChristi,2021-03-30-03:00,9.3,27.88069 N/97.27093 W,185.0°,0.0 kn,-,2021-03-31,2021-03-31-07:27
ENERGY UNIVERSE,9758844,354114000,Panama,300,49,122142,88700,PACIFIC FOR ORDERS,PACIFIC FOR ORDERS,2021-04-09-00:01,11.6,8.4215 N/79.42991 W,174.4°,19.5 kn,-,2021-03-31,2021-03-21-01:19
ENERGY LIBERTY,9736092,431540000,Japan,300,49,121982,88676,MY PGG,Pengerang,2021-04-10-08:00,9.7,32.89283 N/125.19716 E,134.8°,15.7 kn,Under way,2021-03-31,2021-03-30-20:03
ENERGY GLORY,9752565,431776000,Japan,300,49,121981,88677,JP HTC,Hitachi,2021-04-02-00:01,11.9,12.38918 S/130.75099 E,322.7°,11.4 kn,-,2021-03-31,2021-03-25-17:28
LNG JUPITER,9341689,311019200,Bahamas,290,49,121675,81950,AU BWB,BarrowIsland,2021-04-13-00:01,10.1,5.83792 S/106.94002 E,3.3°,11.3 kn,-,2021-03-31,2021-03-29-03:13
ARCTIC PRINCESS,9271248,257739000,Norway,288,49,121597,84878,EGSCN,SuezCanal,2021-03-31-15:00,10.0,25.61566 N/35.64172 E,323.6°,12.1 kn,-,2021-03-31,2021-03-30-12:22
ARCTIC LADY,9284192,257742000,Norway,288,49,121597,84878,"PORT SAID,EGYPT",PortSaid,2021-03-28-15:00,11.1,31.46698 N/32.47364 E,173.8°,0.0 kn,At anchor,2021-03-31,2021-03-31-07:27
LNG BARKA,9341299,308579000,Bahamas,290,49,121514,82308,AU BWB,BarrowIsland,2021-03-31-10:00,9.6,20.54944 S/115.98524 E,220.0°,13.3 kn,Under way,2021-03-31,2021-03-31-07:30
ENERGY CONFIDENCE,9405588,432694000,Japan,290,49,121413,75891,JP YOK OHG,JP YOK OHG,2021-04-01-22:30,11.7,16.89293 S/118.82993 E,30.9°,16.5 kn,-,2021-03-31,2021-03-23-21:56
GASLOG WARSAW,9816763,241662000,Greece,297,47,120859,92996,ATLANTIC BASIN,ATLANTIC BASIN,2021-03-26-15:00,10.7,26.24875 N/79.31248 W,71.4°,16.2 kn,-,2021-03-31,2021-03-26-00:43
GASLOG WINDSOR,9819650,310787000,Bermuda,297,47,120709,98000,BRARB,Aratu,2021-04-06-15:00,11.1,29.07041 N/93.61924 W,149.1°,14.7 kn,-,2021-03-31,2021-03-23-03:35
GRAND MEREYA,9338929,209856000,Cyprus,290,49,120525,74497,RU PGN,Prigorodnoye,2021-03-31-00:00,9.7,31.3589 N/127.87286 E,355.3°,7.8 kn,-,2021-03-31,2021-03-17-05:25
GAIL BHUWAN,9877145,209997000,Cyprus,-,-,119891,98300,IN DAH,Dahej,2021-04-22-00:01,11.6,36.85606 N/75.8633 W,120.3°,10.0 kn,-,2021-03-31,2021-03-25-08:28
LNG SCHNEEWEISSCHEN,9771913,357315000,Panama,298,48,119660,98747,USHOU,Houston,2021-04-10-00:01,9.4,36.81894 N/12.74241 W,197.5°,19.5 kn,-,2021-03-31,2021-03-28-05:49
ENERGY FRONTIER,9245720,432420000,Japan,290,49,119393,73795,RU PGN,Prigorodnoye,2021-04-03-23:00,9.7,36.10196 N/140.932 E,348.6°,9.4 kn,-,2021-03-31,2021-03-22-19:46
ENERGY ADVANCE,9269180,432495000,Japan,290,49,119233,73739,AU DRW,Darwin,2021-04-08-20:30,9.6,33.80569 N/139.16058 E,196.9°,13.6 kn,-,2021-03-31,2021-03-30-10:11
LNG DREAM,9277620,309065000,Bahamas,290,49,118876,80889,AU DAM,Dampier,2021-04-09-23:00,9.8,33.78129 N/134.87552 E,183.7°,13.6 kn,-,2021-03-31,2021-03-27-11:48
ENERGY NAVIGATOR,9355264,432634000,Japan,290,49,118842,73640,JP ANE,Anegasaki,2021-04-03-04:00,9.7,35.76639 N/141.32338 E,4.0°,14.6 kn,-,2021-03-31,2021-03-19-05:54
