Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
LNG BENUE,9267015,310495000,Bermuda,285,43,97561,82971,JOHOR ANCHORAGE,JOHOR ANCHORAGE,2021-03-31-09:00,8.2,1.45438 N/103.87683 E,182.6°,0.0 kn,Moored,2021-04-05,2021-04-05-12:36
LNG ENUGU,9266994,310482000,Bermuda,285,43,97561,83160,BONNY NIGERIA,Bonny,2021-04-09-08:00,9.2,11.55622 N/18.07546 W,182.0°,12.7 kn,-,2021-04-05,2021-04-02-21:37
MARAN GAS ASCLEPIUS,9302499,240386000,Greece,285,43,97496,84659,FPR ORDERS,FPR ORDERS,2021-03-25-21:01,9.2,25.84092 N/51.86043 E,241.0°,0.6 kn,-,2021-04-05,2021-04-04-22:43
UMM BAB,9308431,240411000,Greece,285,43,97496,84659,FOR ORDERS,FOR ORDERS,2021-04-10-06:00,9.3,8.08978 N/76.68103 E,313.0°,17.0 kn,Under way,2021-04-05,2021-04-05-12:36
SIMAISMA,9320386,240486000,Greece,285,43,97496,84863,FOR ORDERS,FOR ORDERS,2021-04-21-22:00,11.2,26.44038 N/56.62005 E,162.0°,15.8 kn,Under way,2021-04-05,2021-04-05-11:03
AL JASSASIYA,9324435,240615000,Greece,285,43,97496,84554,ORDERS,ORDERS,2021-04-06-01:00,11.0,24.49042 N/65.03658 E,3.0°,12.2 kn,-,2021-04-05,2021-04-04-09:36
GOLAR MARIA,9320374,538002609,Marshall Islands,277,43,97491,84823,-,-,-,9.9,6.27713 S/105.39888 E,234.0°,14.6 kn,-,2021-04-05,2021-03-14-20:14
MARAN GAS CORONIS,9331048,240639000,Greece,285,43,97491,84776,PNG FOR ORDERS,PNG FOR ORDERS,2021-04-07-00:00,9.5,32.1904 N/122.31303 E,127.3°,11.1 kn,-,2021-04-05,2021-03-23-10:27
SALALAH LNG,9300817,371561000,Panama,285,43,96671,81035,QAL OMN,QAL OMN,2021-06-04-08:00,9.2,12.79628 N/71.94422 E,311.0°,17.8 kn,-,2021-04-05,2021-04-02-15:58
IBRA LNG,9326689,357734000,Panama,285,43,96671,81057,OMQAL,Qalhat,2021-04-14-04:00,9.0,1.29732 N/103.32045 E,312.0°,10.2 kn,Under way,2021-04-05,2021-04-05-08:33
MILAHA QATAR,9321732,229129000,Malta,283,43,96508,77803,RAS LAFFAN,RasLaffan,2021-04-03-03:00,9.1,25.83331 N/51.81252 E,249.1°,0.8 kn,-,2021-04-05,2021-04-04-20:36
AL THAKHIRA,9298399,309975000,Bahamas,283,43,95824,78542,FOR ORDERS,FOR ORDERS,2021-04-06-15:00,9.4,32.18838 N/32.90313 E,256.3°,0.9 kn,Under way,2021-04-05,2021-04-05-12:36
EJNAN,9334076,309201000,Bahamas,283,43,95824,78403,QA RLF,RasLaffan,2021-03-23-22:00,9.3,25.85174 N/51.81166 E,250.5°,0.9 kn,At anchor,2021-04-05,2021-04-05-04:17
LUSAIL,9285952,311628000,Bahamas,283,43,95824,78489,PK BQM,PortQasim,2021-04-05-01:00,11.4,24.88805 N/57.97546 E,123.2°,16.0 kn,-,2021-04-05,2021-04-03-16:18
METHANE LYDON VOLNEY,9307205,310514000,Bermuda,283,43,95753,78957,CARTAGENA,Cartagena,2021-04-11-08:00,9.7,37.55352 N/1.02653 W,238.0°,9.5 kn,Under way,2021-04-05,2021-04-05-12:36
METHANE HEATHER SALLY,9321744,310528000,Bermuda,283,43,95753,79084,"KALAMATA,GREECE",Kalamata,2021-04-03-07:00,9.7,35.9419 N/18.92079 E,78.0°,12.0 kn,-,2021-04-05,2021-04-02-11:06
METHANE RITA ANDREA,9307188,310499000,Bermuda,283,43,95753,79046,-,-,-,,1.46857 N/103.83173 E,64.1°,0.0 kn,-,2021-04-05,2021-04-05-00:41
METHANE SHIRLEY ELISABETH,9321756,310535000,Bermuda,283,43,95753,78997,PH MNL,Manila,2021-04-07-08:00,11.6,12.39513 S/130.75491 E,319.3°,12.7 kn,-,2021-04-05,2021-04-02-05:14
METHANE JANE ELIZABETH,9307190,310510000,Bermuda,283,43,95753,78984,FOR ORDERS,FOR ORDERS,2021-05-08-06:00,11.4,11.83777 N/68.50538 W,99.6°,15.8 kn,-,2021-04-05,2021-04-01-23:20
SERI ANGKASA,9321665,533957000,Malaysia,283,43,95729,71500,MY MKZ,MY MKZ,2021-04-10-08:00,11.2,23.93305 S/151.9963 E,97.0°,16.3 kn,-,2021-04-05,2021-03-30-12:58
SERI ANGGUN,9321653,533953000,Malaysia,283,43,95729,83395,BTU MY,BTU MY,2021-04-02-06:00,9.1,34.50955 N/139.62694 E,284.5°,10.3 kn,-,2021-04-05,2021-03-23-07:25
K. FREESIA,9186584,441278000,Korea,277,43,95381,76022,QARLF,RasLaffan,2021-04-16-21:01,9.9,34.86841 N/129.12535 E,251.3°,12.7 kn,-,2021-04-05,2021-03-30-21:58
K. ACACIA,9157636,441259000,Korea,277,43,95376,75768,OM QAL,Qalhat,2021-04-20-04:00,11.5,36.99872 N/126.78225 E,158.5°,0.0 kn,Moored,2021-04-05,2021-04-05-12:11
GULF ENERGY,7390143,538001388,Marshall Islands,285,44,95016,72472,-,-,-,6.5,59.35898 N/5.30056 E,306.7°,0.4 kn,Moored,2021-04-05,2021-04-05-12:35
BERING ENERGY,7390155,538001389,Marshall Islands,285,44,95016,72555,-,-,-,9.9,43.47308 N/8.22339 W,329.4°,0.0 kn,-,2021-04-05,2020-08-29-21:47
GALICIA SPIRIT,9247364,224482000,Spain,280,43,94822,79166,FOR ORDERS,FOR ORDERS,2021-04-10-00:00,9.3,1.3834 N/104.4475 E,56.0°,11.9 kn,-,2021-04-05,2021-04-04-13:31
HISPANIA SPIRIT,9230048,224985000,Spain,280,43,94822,79363,FOR ORDERS,FOR ORDERS,2021-04-09-06:00,9.4,39.64021 N/28.06197 W,251.6°,15.2 kn,-,2021-04-05,2021-04-01-21:09
PORTOVYY,9246621,273211890,Russia,277,43,94499,77773,-,-,-,9.2,57.41566 N/10.66837 E,206.8°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:35
PUTERI NILAM SATU,9229647,533747000,Malaysia,276,43,94446,76124,JP SMA,Souma,2021-04-08-01:00,11.3,22.30021 N/122.18164 E,200.8°,15.9 kn,-,2021-04-05,2021-03-27-00:20
DISHA,9250713,215533000,Malta,277,43,94058,81097,"DAHEJ,INDIA",Dahej,2021-05-04-09:46,11.8,21.66867 N/72.50957 E,285.0°,0.0 kn,Moored,2021-04-05,2021-04-05-12:36
IBERICA KNUTSEN,9326603,257990000,Norway,277,43,93915,77541,FR DKK,Dunkerque,2021-04-07-13:00,11.3,47.48921 N/15.48668 W,69.0°,19.1 kn,Under way,2021-04-05,2021-04-05-12:34
METHANE PRINCESS,9253715,538004164,Marshall Islands,277,43,93899,77707,FOR ORDER,FOR ORDER,2021-04-11-08:00,9.6,49.1894 N/8.09496 W,273.3°,20.3 kn,-,2021-04-05,2021-03-31-11:53
BW EVERETT,9243148,564988000,Singapore,277,43,93844,77410,"BONTANG, IND","BONTANG, IND",2021-04-01-22:45,9.6,1.27444 N/104.23717 E,78.7°,10.7 kn,-,2021-04-05,2021-03-27-11:42
BW BOSTON,9230062,258617000,Norway,277,43,93844,77410,OPEN SEA FOR ORDERS,OPEN SEA FOR ORDERS,2021-04-07-22:00,11.0,1.43342 N/104.49967 E,45.8°,15.3 kn,-,2021-04-05,2021-04-02-11:04
BERGE ARZEW,9256597,311745000,Bahamas,277,43,93844,77470,ESCAR>TRMRA,Marmara,2021-04-07-05:00,11.4,36.32197 N/16.39643 E,94.0°,15.7 kn,Under way,2021-04-05,2021-04-05-10:54
EXCALIBUR,9230050,205421000,Belgium,277,43,93786,77822,PORT LOUIS,PortLouis,2021-04-12-00:01,9.1,2.9233 N/100.91792 E,316.2°,17.3 kn,-,2021-04-05,2021-04-03-19:54
HL SUR,9176010,440130000,Korea,280,43,93769,75159,OMQAL>KRPTK,Pyeongtaek,2021-04-11-21:00,12.1,1.41936 N/104.49675 E,55.0°,15.9 kn,-,2021-04-05,2021-04-05-09:23
SINGAPORE ENERGY,9238040,538007985,Marshall Islands,279,43,93498,75074,AW AUA,Aruba,2021-04-07-10:00,9.6,25.86227 N/90.53848 W,139.0°,15.1 kn,-,2021-04-05,2021-04-01-15:29
TRADER,9238038,235496000,Isle of Man,279,43,93498,75109,AU DAM>JP CTA,AU DAM>JP CTA,2021-04-05-21:40,11.6,19.04083 S/117.53832 E,30.7°,11.0 kn,-,2021-04-05,2021-03-25-13:26
MERCHANT,9250191,538008352,Marshall Islands,279,42,93498,75059,-,-,-,8.9,1.21664 N/103.87938 E,212.4°,0.8 kn,-,2021-04-05,2021-04-03-02:17
METHANE KARI ELIN,9256793,310440000,Bermuda,279,43,93410,73989,TT PTF,PointFortin,2021-05-04-02:00,9.2,10.23732 N/61.72966 W,161.6°,8.0 kn,Under way,2021-04-05,2021-04-05-09:45
FUWAIRIT,9256200,311605000,Bahamas,279,43,93227,74067,ARMED GUARDS ONBOARD,ARMED GUARDS ONBOARD,2021-04-09-01:00,9.5,20.09207 N/38.82054 E,151.9°,19.4 kn,-,2021-04-05,2021-04-03-09:17
MILAHA RAS LAFFAN,9255854,229130000,Malta,279,43,93226,73705,QA RLF>EG SUZ,AsSuways/SuezPort,2021-04-03-18:18,11.8,29.71906 N/32.59937 E,212.2°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:37
SK SUNRISE,9247194,354159000,Panama,279,43,92927,75249,QA RLF,RasLaffan,2021-04-07-21:00,9.7,3.75312 N/100.03182 E,311.0°,21.0 kn,-,2021-04-05,2021-03-30-14:14
SK SUPREME,9157739,441768000,Korea,279,43,92866,75319,KR INC,Incheon,2021-04-15-20:00,11.5,7.71744 N/76.47583 E,141.5°,18.4 kn,Under way,2021-04-05,2021-04-05-03:37
SK STELLAR,9180243,441237000,Korea,279,43,92866,75135,"SUK,KR","SUK,KR",2021-04-18-01:00,11.6,21.73034 N/65.27158 E,142.8°,19.4 kn,Under way,2021-04-05,2021-04-05-03:34
CATALUNYA SPIRIT,9236420,224941000,Spain,284,43,90835,77204,USSAB,Sabine,2021-04-06-15:00,9.6,26.794 N/90.98158 W,307.0°,10.6 kn,-,2021-04-05,2021-04-05-12:32
CADIZ KNUTSEN,9246578,224263000,Spain,284,43,90835,77228,-,-,-,9.7,25.77192 N/91.93228 W,113.9°,16.7 kn,-,2021-04-05,2021-03-20-21:29
CASTILLO DE VILLALBA,9236418,224383000,Spain,284,43,90835,77217,-,-,-,11.1,10.58222 N/61.79375 W,180.7°,15.2 kn,-,2021-04-05,2021-02-23-14:40
BILBAO KNUTSEN,9236432,224606000,Spain,284,43,90835,77217,-,-,2021-04-09-00:01,11.2,35.92131 N/9.10791 W,270.0°,19.3 kn,-,2021-04-05,2021-04-03-18:38
MADRID SPIRIT,9259276,224152000,Spain,284,43,90835,77213,MALTA,Valletta,2021-04-21-04:00,11.3,24.00178 N/84.30352 W,110.0°,18.1 kn,-,2021-04-05,2021-04-05-03:32
SESTAO KNUTSEN,9338797,225372000,Spain,284,43,90478,77204,-,-,-,11.5,37.05291 N/126.67105 E,314.7°,14.2 kn,-,2021-04-05,2021-02-18-09:35
HL PYEONGTAEK,9061928,441563000,Korea,264,43,89956,71041,AUGLT,Gladstone,2021-04-18-04:30,9.9,36.91797 N/126.05028 E,211.1°,17.2 kn,Under way,2021-04-05,2021-04-05-04:40
OCEAN QUEST,7391214,257991000,Norway,289,41,88919,64991,-,-,-,9.4,1.5745 N/104.4055 E,241.0°,0.1 kn,-,2021-04-05,2021-04-05-12:32
PUTERI DELIMA,9030814,533022000,Malaysia,274,43,86205,73519,MY BTU,"Bintulu,Sarawak",2021-04-06-00:00,9.6,12.02472 N/101.13207 E,197.0°,15.3 kn,-,2021-04-05,2021-03-28-03:32
RAMDANE ABANE,7411961,605076080,Algeria,274,42,81265,83296,-,-,-,9.5,35.81648 N/0.25806 W,101.0°,0.0 kn,Moored,2021-04-05,2021-04-05-10:44
ARCTIC SPIRIT,9001784,311118000,Bahamas,239,40,66174,48857,MY BTU,"Bintulu,Sarawak",2021-04-07-00:01,8.4,22.39415 N/122.05635 E,199.1°,15.0 kn,-,2021-04-05,2021-03-21-23:41
POLAR SPIRIT,9001772,311153000,Bahamas,239,40,66174,48817,MY BTU,"Bintulu,Sarawak",2021-04-04-22:00,9.0,22.06987 N/122.1011 E,194.0°,17.1 kn,-,2021-04-05,2021-04-01-21:25
CHEIKH BOUAMAMA,9324344,311006300,Bahamas,220,35,52855,39520,ESSAG,Sagunto,2021-04-07-19:00,9.7,38.95046 N/6.4524 E,166.0°,14.7 kn,-,2021-04-05,2021-04-03-09:30
CHEIKH EL MOKRANI,9324332,309979000,Bahamas,220,35,52855,39520,DZSKI>ITSPE,LaSpezia,2021-04-03-06:05,9.1,44.07655 N/9.83502 E,284.5°,0.0 kn,Moored,2021-04-05,2021-04-05-12:35
GLOBAL ENERGY,9269207,226308000,France,220,35,48923,34800,IT SPE,LaSpezia,2021-04-05-07:00,9.3,43.94891 N/9.86449 E,358.1°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:37
PORTOVENERE,9064073,563075400,Singapore,216,34,46555,35760,-,-,2021-04-01-00:01,8.0,22.17804 N/114.66552 E,124.9°,10.8 kn,-,2021-04-05,2021-03-24-10:34
LERICI,9064085,563074500,Singapore,216,34,46555,35760,-,-,-,5.6,1.29556 N/103.67996 E,253.2°,0.0 kn,Restricted,2021-04-05,2021-04-05-12:37
SAGA DAWN,9769855,563070400,Singapore,195,30,32158,31712,DONG GUAN,Dongguan,2021-04-05-22:00,7.8,20.23394 N/110.64649 E,94.3°,9.9 kn,Under way,2021-04-05,2021-04-05-05:28
SUN ARROWS,9349942,309296000,Bahamas,151,28,20620,11142,MYBTU,"Bintulu,Sarawak",2021-04-25-00:01,5.9,5.18849 N/114.06249 E,228.6°,7.1 kn,-,2021-04-05,2021-02-25-07:04
SURYA AKI,9060534,309521000,Bahamas,151,28,20519,11612,"BATAM,ID","BATAM,ID",2021-03-13-13:00,5.1,1.09839 N/103.91072 E,-,0.0 kn,-,2021-04-05,2021-03-31-06:16
LUCIA AMBITION,9016492,372255000,Panama,130,26,16399,11001,CN MCN,CN MCN,2021-04-05-04:00,6.8,19.98135 N/110.05514 E,224.0°,0.0 kn,Moored,2021-04-05,2021-04-05-10:16
PELITA ENERGY,9161510,525300941,Indonesia,130,26,16336,10951,-,-,-,6.9,1.26513 N/104.49367 E,77.0°,11.8 kn,-,2021-04-05,2021-01-14-07:17
CORAL ENERGICE,9783124,244090097,Netherlands,164,25,16100,9125,RU VYS,Vysotsk,2021-04-05-07:00,6.8,60.57278 N/28.36655 E,-,0.1 kn,At anchor,2021-04-05,2021-04-05-12:37
CORAL ENERGY,9617698,246878000,Netherlands,156,23,13501,12344,SELYS,Lysekil,2021-04-04-21:00,7.5,58.35459 N/11.43276 E,100.0°,0.0 kn,-,2021-04-05,2021-04-05-12:32
KAKUYU MARU,9675200,431004914,Japan,89,15,3031,1865,>JP ISW OFF,PISWOFF,2021-04-06-12:00,4.3,35.82478 N/140.98512 E,11.3°,11.2 kn,-,2021-04-05,2020-09-19-19:56
KAKUREI MARU,9469235,431000792,Japan,86,15,2952,1801,>JP AFG OFF,PAFGOFF,2021-04-06-11:00,4.7,35.45577 N/140.75968 E,36.0°,12.9 kn,-,2021-04-05,2020-09-04-07:02
PIONEER KNUTSEN,9275074,259393000,Norway,69,12,1687,817,KOLLSNES,Kollsnes,2021-04-05-06:00,3.6,60.55291 N/4.88422 E,270.8°,0.1 kn,Moored,2021-04-05,2021-04-05-12:38
PUTERI INTAN,9030802,533009000,Malaysia,274,43,86205,73519,"MP SC40 JH""  ""","MP SC40 JH""  """,2021-04-05-00:03,13.0,33.53617 N/134.91969 E,178.1°,16.1 kn,-,2021-04-05,2021-03-07-16:23
HYUNDAI AQUAPIA,9179581,441268000,Korea,289,48,113998,77564,KRINC->OMQAL,Qalhat,2021-04-16-04:00,10.0,37.1687 N/126.17769 E,210.6°,14.7 kn,-,2021-04-05,2021-04-02-07:01
SK SUMMIT,9157624,441456000,Korea,277,43,95378,76064,"RLF,QA","RLF,QA",2021-04-14-21:00,9.8,19.19798 N/119.72135 E,219.4°,17.5 kn,-,2021-04-05,2021-04-02-18:55
NORTHWEST SNIPE,8608884,503000051,Australia,272,47,105010,66695,AU DAM,Dampier,2021-04-10-23:00,9.4,20.19558 S/116.82672 E,34.7°,12.2 kn,-,2021-04-05,2021-03-19-01:50
GASLOG HOUSTON,9748899,310772000,Bermuda,290,46,114240,92345,CN YPG,Yangpu,2021-03-06-22:00,11.6,19.68762 S/115.83596 E,0.6°,15.9 kn,-,2021-04-05,2021-03-29-07:31
PUTERI ZAMRUD SATU,9245031,533754000,Malaysia,276,43,94446,76144,MY BTU,"Bintulu,Sarawak",2021-04-13-06:00,9.7,17.0512 N/113.23337 E,187.9°,14.7 kn,-,2021-04-05,2021-04-03-08:52
RIAS BAIXAS KNUTSEN,9825568,224989000,Spain,299,48,122261,96354,US CP6,CovePoint,2021-04-12-04:01,9.6,47.51249 N/16.58776 W,255.0°,17.2 kn,-,2021-04-05,2021-04-04-02:15
AMADI,9682552,508111182,Brunei,288,44,102585,85466,>JP ANE,Anegasaki,2021-04-05-23:00,11.5,34.57602 N/139.75009 E,163.3°,11.5 kn,Under way,2021-04-05,2021-04-05-10:16
PUTERI FIRUS SATU,9248502,533808000,Malaysia,276,43,94446,76197,MY BTU,"Bintulu,Sarawak",2021-04-11-01:00,9.5,29.97999 N/123.79005 E,123.4°,15.0 kn,-,2021-04-05,2021-03-30-13:19
AL KHOR,9085613,431894000,Japan,298,46,111083,72176,JP KWS HO,JP KWS HO,2021-04-15-00:45,11.2,25.04727 N/57.59499 E,120.3°,18.2 kn,-,2021-04-05,2021-03-30-14:48
NORTH PIONEER,9317200,431301776,Japan,89,15,3056,1938, >JP KUH OFF,JPKUHOFF,2021-04-05-05:45,4.5,41.77905 N/140.67988 E,221.0°,0.1 kn,-,2021-04-05,2020-06-21-09:59
ZEKREET,9132818,431325000,Japan,298,46,111124,72316,RL_QATAR,RL_QATAR,2021-04-09-10:00,9.1,8.48605 N/74.03335 E,304.5°,18.1 kn,Under way,2021-04-05,2021-04-05-12:38
GASLOG GALVESTON,9864928,310806000,Bermuda,293,46,115636,89000,ATLANTIC BASIN,ATLANTIC BASIN,2021-04-13-00:01,11.1,26.19157 N/79.27989 W,33.7°,17.7 kn,-,2021-04-05,2021-03-31-12:49
BEIDOU STAR,9613159,477314400,Hong Kong,290,47,114166,96355,PORT ELIZABETH,PortElizabeth,2021-04-06-06:00,9.8,20.10952 N/38.89907 E,148.8°,18.6 kn,-,2021-04-05,2021-03-13-03:30
SHINJU MARU NO. 2,9433884,431000767,Japan,86,15,2930,1781,JP MYJ OFF,Matsuyama,2021-04-06-03:00,4.2,34.58958 N/134.22342 E,248.0°,12.8 kn,Under way,2021-04-05,2021-04-05-10:25
MARVEL SWAN,9880192,219028242,Denmark,-,-,114931,89000,SHI-2310 GAS TRIAL,SHI-2310 GAS TRIAL,2021-03-20-10:00,9.5,34.82969 N/129.18269 E,38.3°,19.0 kn,-,2021-04-05,2021-02-24-15:18
COBIA LNG,9869306,215583000,Malta,-,-,116542,93200,.,.,2021-04-16-11:00,9.0,33.57042 S/17.48157 E,288.8°,15.1 kn,-,2021-04-05,2021-03-28-19:22
LNG VENUS,9645736,432994000,Japan,288,49,136710,86241,JP SBK,Sakaisenboku,2021-04-06-23:30,11.7,1.42049 N/104.49746 E,47.4°,16.5 kn,-,2021-04-05,2021-03-31-06:35
DIAMOND GAS ORCHID,9779226,311000769,Bahamas,294,49,144828,94028,PA BLB,Balboa,2021-04-22-11:00,9.6,35.07435 N/141.8392 E,78.2°,16.7 kn,-,2021-04-05,2021-03-30-16:14
FLEX AMBER,9857377,538008881,Marshall Islands,297,46,116430,83000,FOR ORDERS,FOR ORDERS,2021-04-06-02:00,11.9,15.58801 S/118.01646 E,28.5°,17.2 kn,-,2021-04-05,2021-04-03-05:33
WOODSIDE ROGERS,9627485,241254000,Greece,294,44,103928,90327,FOR ORDERS,FOR ORDERS,2021-04-14-22:00,11.4,18.01487 S/116.76058 E,354.3°,19.5 kn,-,2021-04-05,2021-04-03-13:12
HYUNDAI GREENPIA,9075333,441659000,Korea,274,47,103764,71684,MYBTU>KRINC,Incheon,2021-04-06-02:00,10.9,36.91753 N/126.05538 E,204.5°,14.9 kn,-,2021-04-05,2021-03-22-02:40
CELSIUS COPENHAGEN,9864784,538009022,Marshall Islands,299,46,119338,98000,WEST AFRICA,WEST AFRICA,2021-04-05-06:00,9.5,33.30829 S/17.34573 E,294.6°,13.2 kn,-,2021-04-05,2021-03-27-16:04
CNTIC VPOWER GLOBAL,9696735,477468400,Hong Kong,177,28,23516,15996,SINGAPORE EAST OPL,Singapore,2021-03-31-22:00,6.0,1.28398 N/104.33483 E,58.6°,12.8 kn,-,2021-04-05,2021-04-02-07:09
SERI AMANAH,9293844,533937000,Malaysia,283,43,95729,83400,SG TUAS,SG TUAS,2021-03-22-03:00,6.0,1.29763 N/103.6566 E,203.0°,0.0 kn,-,2021-04-05,2021-03-25-02:06
UMM SLAL,9372731,538003300,Marshall Islands,345,54,163922,130059,"QATAR TO JIANGSU, CH","QATAR TO JIANGSU, CH",2021-04-16-22:22,12.2,24.64595 N/58.09801 E,121.6°,18.6 kn,-,2021-04-05,2021-04-03-08:41
LNG KOLT,9372963,370799000,Panama,289,44,100189,86778,"INCHEON, S.KOREA","INCHEON, S.KOREA",2021-04-13-22:30,11.0,23.23113 S/151.63263 E,32.0°,15.4 kn,-,2021-04-05,2021-04-03-03:54
CORAL ENCANTO,9693719,538008666,Marshall Islands,181,28,26166,18637,PR SJU,SanJuan,2021-04-10-10:30,8.3,18.95571 N/65.61354 W,1.2°,10.7 kn,-,2021-04-05,2021-04-04-11:29
AMBERJACK LNG,9845776,215534000,Malta,299,46,116542,93535,OPEN SEA FOR ORDER,OPEN SEA FOR ORDER,2021-04-07-10:00,9.8,34.77984 S/18.13756 E,295.3°,14.5 kn,-,2021-04-05,2021-03-20-14:01
VIVIT AMERICAS LNG,9864667,215574000,Malta,299,46,116542,93200,IDKU,IDKU,2021-04-07-00:01,9.3,31.45791 N/30.22612 E,157.6°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:35
NORTHWEST SANDERLING,8608872,503000050,Australia,272,47,105010,66810,JP SMN,Sakaiminato,2021-04-12-22:30,11.0,16.63965 S/118.9665 E,35.3°,13.6 kn,-,2021-04-05,2021-04-01-05:06
AMUR RIVER,9317999,538003001,Marshall Islands,288,44,100244,84598,-,-,-,9.3,33.97135 N/134.96092 E,174.8°,16.2 kn,-,2021-04-05,2021-02-27-05:58
ENERGY PROGRESS,9274226,309463000,Bahamas,290,49,119100,79983,AU BWB,BarrowIsland,2021-04-24-22:30,10.0,34.39461 N/139.50299 E,213.0°,9.0 kn,-,2021-04-05,2021-03-22-08:06
AKEBONO MARU,9554729,431003094,Japan,99,17,4505,2528,JP TMK 2N,JP TMK 2N,2021-04-06-08:15,4.6,38.03768 N/141.12334 E,213.9°,13.1 kn,-,2021-04-05,2021-01-19-22:50
GASLOG GENOA,9744013,310774000,Bermuda,293,46,115024,88016,PACIFIC BASIN,PACIFIC BASIN,2021-04-06-23:00,9.4,21.22732 N/113.76212 E,99.3°,18.3 kn,-,2021-04-05,2021-03-28-12:35
WOODSIDE CHARLES ALLEN,9859753,241712000,Greece,295,46,113822,96000,FOR ORDERS,FOR ORDERS,2021-04-15-16:01,11.1,20.23786 N/38.57179 E,149.7°,18.9 kn,-,2021-04-05,2021-04-02-04:56
GOLAR GRAND,9303560,538003804,Marshall Islands,277,43,97491,84894,FOR_ORDERS,FOR_ORDERS,2021-03-30-20:21,9.4,20.35836 S/116.48555 E,212.6°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:37
TANGGUH TOWUTI,9325893,563214000,Singapore,285,43,97432,84992,ID NTI,Bintuni,2021-04-06-18:00,9.0,1.37052 N/104.44302 E,68.0°,13.9 kn,-,2021-04-05,2021-04-02-07:19
TANGGUH BATUR,9334284,564090000,Singapore,285,43,97432,84980,ID TPP,TanjungPriok,2021-04-05-00:00,10.9,5.97492 S/106.79873 E,110.0°,0.0 kn,Under way,2021-04-05,2021-04-05-02:01
CREOLE SPIRIT,9681687,311000246,Bahamas,295,46,113263,95452,FOR ORDERS,FOR ORDERS,2021-04-06-05:00,9.4,33.89137 S/17.62145 E,325.8°,20.4 kn,-,2021-04-05,2021-03-31-01:31
NORTHWEST STORMPETREL,9045132,503009000,Australia,274,47,105010,66875,AU DAM,Dampier,2021-04-05-06:30,9.1,20.58705 S/116.7638 E,230.1°,0.0 kn,Moored,2021-04-05,2021-04-05-12:36
HYUNDAI OCEANPIA,9183269,441291000,Korea,289,48,113998,77512,KRINC=>OMQAL,Qalhat,2021-04-08-04:00,10.1,9.17382 N/75.45036 E,329.3°,18.1 kn,-,2021-04-05,2021-04-04-14:13
JAYANTI BARUNA,9762039,525112002,Indonesia,-,-,6205,1280,-,-,-,5.0,32.12054 N/119.89957 E,0.0°,0.0 kn,-,2021-04-05,2021-02-10-00:19
BISHU MARU,9691137,374216000,Panama,293,49,127088,83752,JP_YUR,"Yura,Wakayama",2021-03-15-01:00,10.2,33.94496 N/135.05628 E,83.7°,7.6 kn,-,2021-04-05,2021-03-14-23:01
MARAN GAS OLYMPIAS,9732371,241452000,Greece,292,46,113037,95194,FOR ORDERS,FOR ORDERS,2021-04-07-22:00,9.5,38.19338 N/123.33005 E,106.5°,17.3 kn,-,2021-04-05,2021-03-26-17:11
DORADO LNG,9863182,215578000,Malta,293,46,115345,88000,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-30-05:01,9.6,3.75996 N/100.15688 E,316.3°,18.5 kn,-,2021-04-05,2021-03-29-15:49
SEAN SPIRIT,9781918,311000665,Bahamas,294,48,117162,91546,JP FTS,JP FTS,2021-04-15-06:00,11.7,6.9648 N/80.99245 W,270.3°,17.0 kn,-,2021-04-05,2021-03-24-14:51
MARAN GAS LINDOS,9627502,241351000,Greece,294,44,103893,89343,FOR ORDERS,FOR ORDERS,2021-04-18-11:00,9.9,35.00569 N/129.05086 E,338.9°,0.1 kn,-,2021-04-05,2021-03-22-10:41
OCEANIC BREEZE,9698111,538007671,Marshall Islands,288,49,136894,79883,JP NAO,Naoetsu,2021-04-07-01:00,11.6,12.32989 S/130.70688 E,314.7°,9.6 kn,-,2021-04-05,2021-03-29-11:18
PUTERI INTAN SATU,9213416,533730000,Malaysia,276,43,94430,75849,MY BTU,"Bintulu,Sarawak",2021-04-06-09:00,9.5,33.49675 N/138.71291 E,221.1°,14.7 kn,-,2021-04-05,2021-03-30-11:54
MIN RONG,9305116,477141800,Hong Kong,292,43,97871,82359,YD!TGH,YD!TGH,2021-04-03-23:00,9.5,21.23549 N/119.73409 E,186.8°,14.9 kn,-,2021-04-05,2021-03-28-17:55
AL GHASHAMIYA,9397286,538003353,Marshall Islands,315,50,135423,108988,SUEZ,AsSuways/SuezPort,2021-04-05-17:00,12.0,29.03931 N/32.86265 E,340.0°,18.1 kn,-,2021-04-05,2021-04-05-12:33
NIKOLAY URVANTSEV,9750660,477327300,Hong Kong,299,50,128806,96779,GBIOG,Grain,2021-04-07-02:40,12.0,51.90323 N/1.68225 E,77.2°,0.5 kn,At anchor,2021-04-05,2021-04-05-12:36
