Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
AMALI,9496317,508111132,Brunei,284,43,98490,72800,"Kisarazu, Japan",2021-05-26-03:30,BN LUMUT,,2021-06-01-22:30,9.3,,211.0°,18.6 kn,-,2021-06-01,2021-05-26-08:06
GASLOG SKAGEN,9626285,310664000,Bermuda,285,43,98451,81847,"Gatun Anch., Panama",2021-05-12-14:19,FOR ORDERS,,2021-06-04-14:00,11.3,,179.9°,19.0 kn,-,2021-06-01,2021-05-13-01:10
GASLOG SANTIAGO,9600530,310652000,Bermuda,285,43,98451,82178,"Experience FPSO, Brazil",2021-05-22-12:40,FOR ORDERS,,2021-06-05-05:00,9.2,,188.6°,13.8 kn,-,2021-06-01,2021-05-22-14:32
GASLOG SYDNEY,9626273,310657000,Bermuda,285,43,98451,82010,"Dampier Anch., Australia",2021-05-30-03:12,AU>WNB,,2021-06-02-10:00,9.3,,4.3°,0.1 kn,At anchor,2021-06-01,2021-06-01-09:37
GASLOG SEATTLE,9634086,310669000,Bermuda,285,43,98075,81982,"Caofeidian, China",2021-05-01-03:27,FOR ORDERS,,2021-06-10-05:00,9.5,,320.4°,13.9 kn,-,2021-06-01,2021-05-29-15:25
GASLOG SHANGHAI,9600528,310644000,Bermuda,285,43,98075,82104,"Escobar LNG LNG Term., Argentina",2021-05-18-02:58,"Cove Point, United States (USA)",,2021-06-01-11:00,9.3,,299.1°,9.6 kn,Under way,2021-06-01,2021-06-01-09:58
GASLOG SARATOGA,9638903,310696000,Bermuda,285,45,98075,81855,"Port Said Anch., Egypt",2021-05-27-03:28,FOR ORDERS,,2021-06-11-16:00,11.3,,114.3°,18.2 kn,-,2021-06-01,2021-05-30-13:23
GASLOG SALEM,9638915,310699000,Bermuda,285,43,98075,82023,"Sabine, United States (USA)",2021-04-21-14:24,"Singapore, Singapore",,2021-06-04-20:00,9.5,,181.1°,19.1 kn,-,2021-06-01,2021-05-30-21:34
SHEN HAI,9583677,477413600,Hong Kong,290,43,98068,82625,"Hongqiao, China",2021-05-28-05:19,"Bintulu, Sarawak, Malaysia",,2021-06-02-04:00,9.7,,176.2°,17.5 kn,-,2021-06-01,2021-05-29-04:40
TANGGUH JAYA,9349019,370502000,Panama,285,43,97897,82313,"Tangguh Anch., Indonesia",2021-05-22-02:18,"Tianjin Xingang, China",,2021-06-01-02:11,10.9,,295.2°,0.0 kn,Moored,2021-06-01,2021-06-01-09:41
TANGGUH PALUNG,9355379,370766000,Panama,285,43,97897,82407,"Tangguh, Indonesia",2021-04-26-03:15,ID NTI,,2021-06-02-01:00,8.9,,122.9°,9.9 kn,-,2021-06-01,2021-04-09-13:09
LNG BORNO,9322803,310543000,Bermuda,285,43,97874,82030,"Bonny, Nigeria",2021-05-19-21:04,"Oita, Japan",,2021-06-15-17:00,11.4,,79.3°,17.5 kn,-,2021-06-01,2021-05-26-21:22
LNG OGUN,9322815,310542000,Bermuda,285,43,97874,81997,"Port Said Anch., Egypt",2021-05-26-03:47,"Zhuhai, China",,2021-06-14-22:00,11.4,,148.7°,16.6 kn,-,2021-06-01,2021-05-28-09:56
DAPENG SUN,9308479,477985700,Hong Kong,292,43,97871,83050,"Withnell Bay, Australia",2021-05-31-06:15,"Dapeng, China",,2021-06-07-02:00,11.4,,13.5°,15.1 kn,-,2021-06-01,2021-05-31-07:54
DAPENG STAR,9369473,477614400,Hong Kong,292,43,97871,82428,"Dapeng, China",2021-06-01-03:19,DAMPIER AUS,,2021-06-09-23:00,9.6,,160.0°,0.0 kn,Moored,2021-06-01,2021-06-01-03:49
GASLOG SAVANNAH,9352860,310583000,Bermuda,285,43,97818,82291,"Port Said Anch., Egypt",2021-05-22-02:37,FOR ORDERS,,2021-05-30-06:30,11.2,,60.4°,0.5 kn,Restricted,2021-06-01,2021-06-01-03:05
GASLOG SINGAPORE,9355604,310594000,Bermuda,285,43,97818,82339,"Singapore, Singapore",2021-04-20-09:35,Destination not available,,-,9.0,,287.0°,0.0 kn,Moored,2021-06-01,2021-06-01-09:34
STENA BLUE SKY,9315393,235116537,United Kingdom,285,43,97754,84363,"Singapore, Singapore",2021-05-06-04:25,Destination not available,,-,5.0,,213.0°,0.0 kn,-,2021-06-01,2021-06-01-09:52
LNG UNITY,9306495,228337700,France,290,43,97741,86385,"Lake Charles, United States (USA)",2021-05-26-04:19,"Cristobal, Panama",,2021-06-01-11:00,10.8,,168.6°,10.4 kn,Under way,2021-06-01,2021-06-01-09:57
LNG ALLIANCE,9320075,228333700,France,290,43,97741,86385,"Panama Canal Anch. Pacific, Panama",2021-05-26-10:01,FREEPORT USA,,2021-06-04-06:00,10.0,,299.0°,10.9 kn,-,2021-06-01,2021-06-01-09:42
LNG OYO,9267003,310487000,Bermuda,285,43,97561,83068,"Santa Cruz de Tenerife Anch., Spain",2021-05-18-09:30,"Bonny, Nigeria",,2021-06-07-11:00,9.4,,143.3°,6.5 kn,-,2021-06-01,2021-05-25-18:18
LNG RIVER ORASHI,9266982,310447000,Bermuda,285,43,97561,83068,"Santa Cruz de Tenerife Anch., Spain",2021-05-26-15:26,"Bonny, Nigeria",,2021-06-13-13:00,9.5,,178.4°,6.3 kn,Under way,2021-06-01,2021-06-01-03:11
LNG BENUE,9267015,310495000,Bermuda,285,43,97561,82971,"Singapore Anch. 1, Singapore",2021-04-26-17:11,"Bonny, Nigeria",,2021-06-09-09:00,8.5,,355.5°,5.9 kn,-,2021-06-01,2021-05-26-18:13
LNG ENUGU,9266994,310482000,Bermuda,285,43,97561,83160,"Santa Cruz de Tenerife Anch., Spain",2021-04-30-13:51,"Bonny, Nigeria",,2021-05-31-15:50,9.2,,355.0°,7.0 kn,-,2021-06-01,2021-05-21-06:58
MARAN GAS ASCLEPIUS,9302499,240386000,Greece,285,43,97496,84659,"Adriatic LNG LNG Term., Italy",2021-05-30-12:43,"Chioggia, Italy",,2021-05-24-15:00,11.1,,358.0°,0.1 kn,Moored,2021-06-01,2021-06-01-08:53
UMM BAB,9308431,240411000,Greece,285,43,97496,84659,"Ras Laffan, Qatar",2021-05-26-12:34,FOR ORDERS,,2021-05-30-01:00,11.0,,223.0°,11.9 kn,Under way,2021-06-01,2021-06-01-04:38
SIMAISMA,9320386,240486000,Greece,285,43,97496,84863,"Ras Laffan Anch., Qatar",2021-05-31-15:05,FOR ORDERS,,2021-05-06-01:00,8.7,,190.0°,0.3 kn,At anchor,2021-06-01,2021-06-01-09:57
AL JASSASIYA,9324435,240615000,Greece,285,43,97496,84554,"Chioggia Anch., Italy",2021-05-30-17:11,"ROVIGO,ITALY",,2021-05-28-15:00,11.2,,246.0°,0.0 kn,At anchor,2021-06-01,2021-06-01-09:57
GOLAR MARIA,9320374,538002609,Marshall Islands,277,43,97491,84823,"Port Said Anch., Egypt",2021-05-19-02:34,Destination not available,,-,10.8,,154.2°,16.2 kn,-,2021-06-01,2021-05-21-09:27
MARAN GAS CORONIS,9331048,240639000,Greece,285,43,97491,84776,"Yangkou, China",2021-05-29-00:10,FOR ORDERS,,2021-06-07-00:01,9.3,,160.5°,12.3 kn,-,2021-06-01,2021-05-29-18:14
SALALAH LNG,9300817,371561000,Panama,285,43,96671,81034,"Yangkou, China",2021-05-22-07:52,QAL OMN,,2021-06-13-08:00,9.3,,288.0°,14.4 kn,-,2021-06-01,2021-05-28-11:09
IBRA LNG,9326689,357734000,Panama,285,43,96671,81057,"Mina al Fahl Anch., Oman",2021-05-26-04:45,OM PSQ,,2021-05-26-04:30,11.5,,279.0°,14.5 kn,-,2021-06-01,2021-05-23-12:19
MILAHA QATAR,9321732,229129000,Malta,283,43,96508,77803,"Ras Laffan, Qatar",2021-05-30-20:49,"Port Qasim, Pakistan",,2021-06-04-01:00,9.4,,129.5°,16.0 kn,-,2021-06-01,2021-05-31-21:25
AL THAKHIRA,9298399,309975000,Bahamas,283,43,95824,78542,"Taichung, Taiwan",2021-05-28-21:59,"Ras Laffan, Qatar",,2021-06-10-09:00,9.4,,221.8°,16.7 kn,-,2021-06-01,2021-05-30-10:52
EJNAN,9334076,309201000,Bahamas,283,43,95824,78403,"Ras Laffan, Qatar",2021-05-27-00:56,TCN,,2021-06-09-22:00,11.7,,124.9°,19.2 kn,-,2021-06-01,2021-05-28-02:27
LUSAIL,9285952,311628000,Bahamas,283,43,95824,78489,"As Suways (Suez) Anch., Egypt",2021-06-01-04:18,Destination not available,,-,11.4,,349.0°,6.3 kn,-,2021-06-01,2021-06-01-09:44
METHANE LYDON VOLNEY,9307205,310514000,Bermuda,283,43,95753,78957,"Freeport, United States (USA)",2021-05-11-17:43,"Buenos Aires, Argentina",,2021-06-01-09:00,9.6,,101.3°,8.5 kn,Under way,2021-06-01,2021-06-01-09:58
METHANE HEATHER SALLY,9321744,310528000,Bermuda,283,43,95753,79084,"Escobar LNG LNG Term., Argentina",2021-06-01-00:45,"Montevideo, Uruguay",,2021-05-31-15:00,8.9,,109.2°,12.7 kn,Under way,2021-06-01,2021-06-01-06:02
METHANE RITA ANDREA,9307188,310499000,Bermuda,283,43,95753,79046,"Taichung, Taiwan",2021-05-25-02:53,TWTXG-AUBRW,,2021-06-10-00:30,9.7,,191.1°,14.7 kn,-,2021-06-01,2021-05-25-09:50
METHANE SHIRLEY ELISABETH,9321756,310535000,Bermuda,283,43,95753,78997,"Ras Laffan Anch., Qatar",2021-05-04-22:35,CNJYG,,2021-05-31-00:01,11.4,,107.4°,11.9 kn,-,2021-06-01,2021-05-30-23:03
METHANE JANE ELIZABETH,9307190,310510000,Bermuda,283,43,95753,78984,"Taichung, Taiwan",2021-05-09-02:16,"Corpus Christi, United States (USA)",,2021-06-22-05:01,10.0,,289.6°,12.7 kn,-,2021-06-01,2021-05-29-11:36
SERI ANGKASA,9321665,533957000,Malaysia,283,43,95729,83407,"Pengerang, Malaysia",2021-05-21-00:35,"Gladstone, Australia",,2021-06-01-04:48,9.0,,10.0°,0.0 kn,Under way,2021-06-01,2021-06-01-06:30
SERI ANGGUN,9321653,533953000,Malaysia,283,43,95729,83395,"Port Qasim, Pakistan",2021-05-23-01:15,"Pasir Gudang, Johor, Malaysia",,2021-05-30-22:00,9.1,,241.6°,0.1 kn,At anchor,2021-06-01,2021-06-01-09:57
K. FREESIA,9186584,441278000,Korea,277,43,95381,76022,"Ras Laffan, Qatar",2021-05-24-14:40,"Pyeongtaek, Korea",,2021-06-08-03:00,11.8,,125.0°,18.3 kn,-,2021-06-01,2021-06-01-09:52
K. ACACIA,9157636,441259000,Korea,277,43,95376,75768,"Qalhat, Oman",2021-05-22-07:05,"Pyeongtaek, Korea",,2021-06-05-01:00,11.6,,55.0°,19.8 kn,-,2021-06-01,2021-05-29-18:55
GALICIA SPIRIT,9247364,224482000,Spain,280,43,94822,79166,"Dongjiakou, China",2021-05-30-01:08,"Bontang, Indonesia",,2021-05-05-12:00,9.5,,176.6°,19.5 kn,-,2021-06-01,2021-05-31-06:53
HISPANIA SPIRIT,9230048,224985000,Spain,280,43,94822,79363,"Livorno Anch., Italy",2021-05-29-07:53,ALGECIRAS ANCHORAGE,,2021-06-01-06:00,9.3,,263.5°,1.1 kn,Under way,2021-06-01,2021-06-01-09:57
PUTERI NILAM SATU,9229647,533747000,Malaysia,276,43,94446,76124,"Pasir Gudang, Johor, Malaysia",2021-05-03-09:01,JP KWS XX,,2021-06-03-03:00,11.3,,49.0°,14.7 kn,-,2021-06-01,2021-05-17-11:27
DISHA,9250713,215533000,Malta,277,43,94058,81097,"Ras Laffan, Qatar",2021-05-26-00:19,"Dahej, India",,2021-05-31-01:13,11.7,,12.0°,0.0 kn,Moored,2021-06-01,2021-06-01-02:57
IBERICA KNUTSEN,9326603,257990000,Norway,277,43,93915,77541,"Barcelona, Spain",2021-05-07-04:47,"Ferrol, Spain",,2021-05-13-10:06,8.9,,17.4°,0.0 kn,-,2021-06-01,2021-05-23-06:43
METHANE PRINCESS,9253715,538004164,Marshall Islands,277,43,93899,77707,"Sabine, United States (USA)",2021-05-31-09:02,FOR ORDER,,2021-05-29-14:30,11.6,,192.5°,8.8 kn,-,2021-06-01,2021-05-31-11:15
BW EVERETT,9243148,564988000,Singapore,277,43,93844,77410,"Dunkerque, France",2021-05-31-16:54,"DUNKIRK, FRANCE",,2021-05-31-12:00,10.6,,205.2°,0.0 kn,Moored,2021-06-01,2021-06-01-09:33
BW BOSTON,9230062,258617000,Norway,277,43,93844,77410,"Gibraltar West Anch., Gibraltar",2021-05-22-09:42,"Point Fortin, Trinidad & Tobago",,2021-06-03-06:00,9.1,,243.0°,12.8 kn,-,2021-06-01,2021-05-26-03:30
BERGE ARZEW,9256597,311745000,Bahamas,277,43,93844,77470,"Thamesport, United Kingdom (UK)",2021-06-01-04:31,GB IOG DZ AZW,,2021-06-05-07:00,9.3,,194.9°,17.8 kn,Under way,2021-06-01,2021-06-01-09:58
EXCALIBUR,9230050,205421000,Belgium,277,43,93786,77822,"Sabine, United States (USA)",2021-05-18-14:18,CARIBBEAN SEA,,2021-05-24-09:30,11.3,,136.6°,15.6 kn,-,2021-06-01,2021-05-19-10:28
HL SUR,9176010,440130000,Korea,280,43,93769,75159,"Qalhat, Oman",2021-05-29-17:50,"Pyeongtaek, Korea",,2021-06-12-07:00,11.5,,138.7°,16.7 kn,-,2021-06-01,2021-05-29-20:36
SINGAPORE ENERGY,9238040,538007985,Marshall Islands,279,43,93498,75074,"Sagunto, Spain",2021-05-26-13:03,"Cove Point, United States (USA)",,2021-06-13-14:00,9.4,,273.5°,10.7 kn,-,2021-06-01,2021-05-30-22:07
TRADER,9238038,235496000,Isle of Man,279,43,93498,75109,"Singapore Anch. 1, Singapore",2021-04-17-15:00,Destination not available,,-,9.6,,226.3°,0.1 kn,At anchor,2021-06-01,2021-06-01-09:56
MERCHANT,9250191,538008352,Marshall Islands,279,42,93498,75059,"Yung An, Taiwan",2021-05-15-23:45,"Masan, Korea",,2021-05-24-05:00,7.0,,141.0°,14.9 kn,-,2021-06-01,2021-05-16-02:55
METHANE KARI ELIN,9256793,310440000,Bermuda,279,43,93410,73989,"Bonny, Nigeria",2021-05-22-13:46,Destination not available,,-,11.7,,110.3°,15.5 kn,-,2021-06-01,2021-05-28-21:26
FUWAIRIT,9256200,311605000,Bahamas,279,43,93227,74067,"Singapore Anch. 1, Singapore",2021-05-27-14:25,"Ras Laffan, Qatar",,2021-06-06-15:00,9.4,,312.0°,17.7 kn,-,2021-06-01,2021-05-28-07:04
MILAHA RAS LAFFAN,9255854,229130000,Malta,279,43,93226,73705,"Port Qasim, Pakistan",2021-05-23-01:53,"Ras Laffan Anch., Qatar",,2021-05-28-16:24,9.6,,222.4°,0.2 kn,At anchor,2021-06-01,2021-06-01-09:57
SK SUNRISE,9247194,354159000,Panama,279,43,92927,75249,"Incheon, Korea",2021-05-30-03:03,"Ras Laffan, Qatar",,2021-06-16-21:00,9.9,,178.0°,15.8 kn,-,2021-06-01,2021-05-31-04:09
SK SUPREME,9157739,441768000,Korea,279,43,92866,75319,"Okpo Anch., Korea",2021-05-23-22:56,"Tongyeong, Korea",,2021-06-10-15:01,9.7,,0.3°,0.0 kn,-,2021-06-01,2021-05-19-10:14
SK STELLAR,9180243,441237000,Korea,279,43,92866,75135,"Okpo Anch., Korea",2021-05-30-22:08,"JSP,KR",,2021-05-30-01:00,9.9,,339.6°,0.1 kn,-,2021-06-01,2021-05-31-13:11
CATALUNYA SPIRIT,9236420,224941000,Spain,284,43,90835,77204,"Sabine, United States (USA)",2021-05-26-12:51,"Algeciras, Spain",,2021-06-09-05:00,11.4,,7.5°,18.4 kn,-,2021-06-01,2021-05-29-01:07
CADIZ KNUTSEN,9246578,224263000,Spain,284,43,90835,77228,"Point Fortin, Trinidad & Tobago",2021-05-29-08:56,Destination not available,,-,9.7,,305.2°,14.2 kn,-,2021-06-01,2021-05-29-15:17
CASTILLO DE VILLALBA,9236418,224383000,Spain,284,43,90835,77217,"Golar Freeze FSRU Term., Jamaica",2021-05-27-13:35,Destination not available,,-,11.0,,350.2°,0.0 kn,-,2021-06-01,2021-05-06-21:20
BILBAO KNUTSEN,9236432,224606000,Spain,284,43,90835,77217,"Setubal, Portugal",2021-05-12-13:58,LISNAVE,,2021-05-12-00:01,9.3,,315.7°,0.0 kn,Moored,2021-06-01,2021-06-01-09:56
MADRID SPIRIT,9259276,224152000,Spain,284,43,90835,77213,"Point Fortin, Trinidad & Tobago",2021-05-31-18:25,FOR ORDERS,,2021-06-09-06:00,11.2,,55.1°,18.4 kn,-,2021-06-01,2021-05-31-21:24
SESTAO KNUTSEN,9338797,225372000,Spain,284,43,90478,77204,"Panama Canal Anch. Pacific, Panama",2021-05-16-08:41,Destination not available,,-,9.7,,317.4°,12.3 kn,-,2021-06-01,2021-05-18-16:44
HL PYEONGTAEK,9061928,441563000,Korea,264,43,89956,71041,"Gladstone, Australia",2021-05-15-20:32,"Gladstone, Australia",,2021-06-10-01:00,10.1,,243.2°,17.8 kn,-,2021-06-01,2021-05-29-11:12
PUTERI DELIMA,9030814,533022000,Malaysia,274,43,86205,73519,"Hitachi, Japan",2021-05-24-06:09,"Bintulu, Sarawak, Malaysia",,2021-05-31-00:00,9.6,,223.0°,16.8 kn,-,2021-06-01,2021-05-25-13:41
ARCTIC SPIRIT,9001784,311118000,Bahamas,239,40,66174,48857,"Shanghai, China",2021-05-27-01:38,"Bintulu, Sarawak, Malaysia",,2021-06-01-04:00,8.3,,195.5°,14.6 kn,-,2021-06-01,2021-05-28-18:36
POLAR SPIRIT,9001772,311153000,Bahamas,239,40,66174,48817,"Shanghai, China",2021-05-25-00:15,"Bintulu, Sarawak, Malaysia",,2021-05-30-12:00,7.2,,194.0°,13.6 kn,-,2021-06-01,2021-05-26-17:23
CHEIKH BOUAMAMA,9324344,311006300,Bahamas,220,35,52855,39520,"Skikda, Algeria",2021-05-29-19:11,"Sagunto, Spain",,2021-06-02-06:00,9.7,,300.2°,11.3 kn,Under way,2021-06-01,2021-06-01-09:58
CHEIKH EL MOKRANI,9324332,309979000,Bahamas,220,35,52855,39520,"Sagunto, Spain",2021-05-29-08:24,"Skikda, Algeria",,2021-05-30-13:00,7.9,,317.7°,0.5 kn,Under way,2021-06-01,2021-06-01-09:31
GLOBAL ENERGY,9269207,226308000,France,220,35,48923,34800,"Skikda Anch., Algeria",2021-05-30-16:56,"Fos sur mer, France",,2021-05-03-07:00,9.7,,318.7°,6.0 kn,Under way,2021-06-01,2021-06-01-09:57
PORTOVENERE,9064073,563075400,Singapore,216,34,46555,35760,"Pasir Gudang, Johor, Malaysia",2021-04-23-01:19,Destination not available,,-,7.2,,250.6°,0.0 kn,Moored,2021-06-01,2021-06-01-09:56
LERICI,9064085,563074500,Singapore,216,34,46555,35760,"Pasir Gudang, Johor, Malaysia",2021-04-20-07:53,Destination not available,,-,5.5,,0.0°,0.0 kn,Restricted,2021-06-01,2021-06-01-09:58
SAGA DAWN,9769855,563070400,Singapore,195,30,32158,31712,"Singapore Anch. 1, Singapore",2021-05-31-23:35,RINTULU,,2021-06-03-08:00,6.7,,57.0°,14.0 kn,-,2021-06-01,2021-06-01-05:04
SUN ARROWS,9349942,309296000,Bahamas,151,28,20620,11142,"Hiroshima, Japan",2021-05-16-00:16,"Bintulu, Sarawak, Malaysia",,2021-06-08-00:01,6.0,,212.9°,12.6 kn,-,2021-06-01,2021-05-20-19:26
LUCIA AMBITION,9016492,372255000,Panama,130,26,16399,11001,"Dongguan, China",2021-05-31-04:09,"Zhoushan, China",,2021-06-03-03:00,6.0,,49.0°,10.9 kn,Under way,2021-06-01,2021-06-01-09:49
PELITA ENERGY,9161510,525300941,Indonesia,130,26,16336,10951,"Suralaya Anch., Indonesia",2021-04-11-08:25,Destination not available,,-,5.9,,150.0°,0.0 kn,-,2021-06-01,2021-05-22-12:44
CORAL ENERGICE,9783124,244090097,Netherlands,164,25,16100,9125,"Brofjorden, Sweden",2021-05-27-06:47,"Vysotsk, Russia",,2021-06-01-18:30,6.6,,74.6°,10.2 kn,Under way,2021-06-01,2021-06-01-09:57
CORAL ENERGY,9617698,246878000,Netherlands,156,23,13501,12344,"Tananger, Norway",2021-05-31-16:30,"Klaipeda, Lithuania",,2021-06-02-14:00,6.5,,136.3°,16.2 kn,Under way,2021-06-01,2021-06-01-09:58
KAKUYU MARU,9675200,431004914,Japan,89,15,3031,1865,"Ishikariwan Shinko, Japan",2021-05-31-15:32,"Muroran, Japan",,2021-06-01-22:00,4.7,,11.3°,11.2 kn,-,2021-06-01,2020-09-19-19:56
KAKUREI MARU,9469235,431000792,Japan,86,15,2952,1801,"Kushiro, Japan",2021-05-27-08:17,"Hakodate, Japan",,2021-05-30-13:00,4.7,,36.0°,12.9 kn,-,2021-06-01,2020-09-04-07:02
PIONEER KNUTSEN,9275074,259393000,Norway,69,12,1687,817,"Floro, Norway",2021-05-28-03:03,"Kyleakin, United Kingdom (UK)",,2021-06-01-12:00,3.6,,171.9°,9.0 kn,Under way,2021-06-01,2021-06-01-09:57
PUTERI INTAN,9030802,533009000,Malaysia,274,43,86205,73519,"Yokohama, Japan",2021-05-31-05:09,"Bintulu, Sarawak, Malaysia",,2021-06-25-00:00,9.7,,240.5°,18.3 kn,Under way,2021-06-01,2021-05-31-23:17
HYUNDAI AQUAPIA,9179581,441268000,Korea,289,48,113998,77564,"Incheon, Korea",2021-06-01-03:37,"Qalhat, Oman",,2021-06-17-08:00,11.3,,87.3°,0.3 kn,Under way,2021-06-01,2021-06-01-04:19
SK SUMMIT,9157624,441456000,Korea,277,43,95378,76064,"Ras Laffan, Qatar",2021-05-22-07:03,"T]G,[R",,2021-06-07-02:00,11.4,,56.0°,16.1 kn,-,2021-06-01,2021-05-31-06:50
NORTHWEST SNIPE,8608884,503000051,Australia,272,47,105010,66695,"Withnell Bay, Australia",2021-05-22-00:20,"Yanai, Japan",,2021-06-02-22:30,11.2,,30.5°,12.7 kn,-,2021-06-01,2021-05-22-23:09
GASLOG HOUSTON,9748899,310772000,Bermuda,290,46,114240,92345,"Bonny, Nigeria",2021-05-16-22:31,"Yangpu, China",,2021-06-10-10:00,11.9,,89.1°,15.7 kn,-,2021-06-01,2021-05-24-21:59
PUTERI ZAMRUD SATU,9245031,533754000,Malaysia,276,43,94446,76144,"Anegasaki, Japan",2021-05-21-23:52,"Bintulu, Sarawak, Malaysia",,2021-05-27-01:00,9.5,,158.6°,16.5 kn,-,2021-06-01,2021-05-22-06:12
RIAS BAIXAS KNUTSEN,9825568,224989000,Spain,299,48,122261,96354,"Lake Charles, United States (USA)",2021-05-13-03:08,"Krk, Croatia",,2021-06-01-04:00,11.2,,136.0°,0.0 kn,Moored,2021-06-01,2021-06-01-09:56
AMADI,9682552,508111182,Brunei,288,44,102585,85466,"Singapore Anch. 1, Singapore",2021-05-17-08:48,INDIAN OCEAN,,2021-05-18-00:00,9.5,,328.0°,11.8 kn,Under way,2021-06-01,2021-06-01-09:57
PUTERI FIRUS SATU,9248502,533808000,Malaysia,276,43,94446,76197,"Dapeng, China",2021-05-31-08:14,"Bintulu, Sarawak, Malaysia",,2021-06-04-01:00,9.5,,155.3°,15.5 kn,-,2021-06-01,2021-05-31-11:19
AL KHOR,9085613,431894000,Japan,298,46,111083,72176,"Ras Laffan, Qatar",2021-05-19-04:13,JP YKK E,,2021-06-10-22:00,11.1,,49.0°,15.5 kn,-,2021-06-01,2021-05-31-07:01
NORTH PIONEER,9317200,431301776,Japan,89,15,3056,1938,"Kushiro, Japan",2021-05-31-06:45, >JP ISW OFF,,2021-06-02-02:00,4.5,,221.0°,0.1 kn,-,2021-06-01,2020-06-21-09:59
ZEKREET,9132818,431325000,Japan,298,46,111124,72316,"Ras Laffan Anch., Qatar",2021-05-19-14:01,JP_YKK_E,,2021-06-03-22:00,11.0,,79.6°,16.4 kn,-,2021-06-01,2021-05-28-05:47
GASLOG GALVESTON,9864928,310806000,Bermuda,293,46,115636,89000,"Port Said Anch., Egypt",2021-05-29-04:04,FOR ORDERS,,2021-06-09-00:01,11.5,,174.3°,12.4 kn,Under way,2021-06-01,2021-06-01-09:58
BEIDOU STAR,9613159,477314400,Hong Kong,290,47,114166,96355,"Barrow Island, Australia",2021-05-20-05:27,"Jintang, China",,2021-06-01-22:00,11.4,,290.0°,15.4 kn,Under way,2021-06-01,2021-06-01-09:54
SHINJU MARU NO. 2,9433884,431000767,Japan,86,15,2930,1781,"Kokura, Japan",2021-05-28-00:34,JP KNM Z-L,,2021-06-02-09:00,3.8,,264.0°,13.7 kn,-,2021-06-01,2021-05-23-11:35
MARVEL SWAN,9880192,219028242,Denmark,-,-,114931,89000,"Lake Charles, United States (USA)",2021-05-27-11:19,TBC,,2021-07-06-21:00,11.3,,128.0°,15.2 kn,-,2021-06-01,2021-05-28-20:27
COBIA LNG,9869306,215583000,Malta,299,46,116542,93200,"Singapore Anch. 1, Singapore",2021-05-30-17:21,INDIAN OCEAN,,2021-07-07-00:01,9.3,,286.0°,15.0 kn,-,2021-06-01,2021-05-30-18:16
LNG VENUS,9645736,432994000,Japan,288,49,136710,86241,"Sakai, Japan",2021-05-11-02:11,JP SBK,,2021-06-02-22:00,11.9,,181.1°,14.1 kn,-,2021-06-01,2021-05-11-05:52
DIAMOND GAS ORCHID,9779226,311000769,Bahamas,294,49,144828,94028,"Lake Charles, United States (USA)",2021-05-03-08:04,"Kisarazu, Japan",,2021-06-13-02:00,11.4,,118.8°,19.0 kn,-,2021-06-01,2021-05-20-16:45
FLEX AMBER,9857377,538008881,Marshall Islands,297,46,116430,83000,"Wheatstone LNG Term., Australia",2021-05-30-08:04,"Shimizu, Japan",,2021-05-12-21:00,11.8,,236.9°,15.6 kn,-,2021-06-01,2021-05-28-22:11
WOODSIDE ROGERS,9627485,241254000,Greece,294,44,103928,90327,"Yokohama, Japan",2021-05-19-04:04,FOR ORDERS,,2021-06-03-21:59,9.4,,196.3°,15.3 kn,-,2021-06-01,2021-05-19-09:02
HYUNDAI GREENPIA,9075333,441659000,Korea,274,47,103764,71684,"Pyeongtaek, Korea",2021-05-23-23:30,"Bintulu, Sarawak, Malaysia",,2021-06-03-02:00,9.3,,207.6°,11.3 kn,-,2021-06-01,2021-05-27-00:38
CELSIUS COPENHAGEN,9864784,538009022,Marshall Islands,299,46,119338,98000,"Panama Canal Anch. Pacific, Panama",2021-05-28-09:26,GULF OF MEXCIO,,2021-06-02-18:00,9.6,,315.0°,13.9 kn,-,2021-06-01,2021-06-01-09:53
SERI AMANAH,9293844,533937000,Malaysia,283,43,95729,83400,"Yung An, Taiwan",2021-05-28-23:41,"Bintulu, Sarawak, Malaysia",,2021-06-01-03:30,10.0,,203.5°,18.1 kn,-,2021-06-01,2021-05-29-03:13
UMM SLAL,9372731,538003300,Marshall Islands,345,54,163922,130059,"Yangkou, China",2021-05-26-23:07,"Ras Laffan, Qatar",,2021-06-12-21:01,9.4,,189.7°,16.4 kn,-,2021-06-01,2021-05-27-20:17
LNG KOLT,9372963,370799000,Panama,289,44,100189,86778,"Gladstone, Australia",2021-05-28-09:49,"INCHEON,S.KOREA",,2021-06-09-05:30,11.0,,19.0°,15.7 kn,-,2021-06-01,2021-05-28-12:51
CORAL ENCANTO,9693719,538008666,Marshall Islands,181,28,26166,18637,"San Juan, Puerto Rico",2021-05-28-21:26,"San Juan, Puerto Rico",,2021-06-01-10:00,7.8,,275.8°,11.5 kn,Under way,2021-06-01,2021-06-01-03:09
AMBERJACK LNG,9845776,215534000,Malta,299,46,116542,93535,"Singapore Anch. 3, Singapore",2021-05-22-11:31,OPEN SEA FOR ORDER,,2021-05-21-10:00,9.5,,322.5°,13.5 kn,-,2021-06-01,2021-05-23-03:23
